download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-27m-24s;€;;70;2.3;FCO;Vueling;9:20;0;1;7:00;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;;77;2.2;FCO;easyJet;9:35;0;1;7:20;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;;86;2.2;FCO;easyJet;9:35;0;1;7:20;mar;AMS;17-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;BCN;100;12.8;FCO;Vueling;20:10;1;1;7:20;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;;103;2.2;FCO;easyJet;9:35;0;1;7:20;lun;AMS;16-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;BCN;105;6.3;FCO;Vueling;13:40;1;1;7:20;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;;122;2.3;FCO;easyJet;14:50;0;1;12:30;dom;AMS;15-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;LGW;128;11.6;FCO;easyJet / Vueling;18:40;1;1;7:05;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;LGW;134;9.2;FCO;easyJet / Vueling;0:20;1;1;15:05;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;LGW;135;8.5;FCO;easyJet / Vueling;0:20;1;1;15:50;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;OSL;190;6.9;FCO;Norwegian;21:10;1;1;14:15;vie;AMS;20-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;CPH;192;5.6;FCO;SAS;12:35;1;1;7:00;jue;AMS;19-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;OSL;228;12.8;FCO;Norwegian  - SmartLynx opera el vuel;10:20;1;1;21:35;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;EIN;240;5.9;CIA;Autobús / Ryanair;12:25;1;1;6:30;mié;ZYA;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;ZRH;244;9.5;FCO;SWISS;19:15;1;1;9:45;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;OSL;250;12.8;FCO;Norwegian  - Titan Airways opera el vuel;10:20;1;1;21:35;jue;AMS;19-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;ZRH;317;4.4;FCO;SWISS;19:15;1;1;14:50;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;ZRH;337;4.5;FCO;SWISS;14:15;1;1;9:45;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;OSL;349;12.8;FCO;Norwegian  - SmartLynx opera el vuel;10:20;1;1;21:35;dom;AMS;15-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;HAM;410;6.8;FCO;Eurowings  - Eurowings, airberlin opera el vuel;15:05;1;1;8:15;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;MUC, ATH;543;7.8;FCO;Aegean Airlines  - Lufthansa CityLine opera el vuel;16:40;2;1;8:55;dom;AMS;15-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;€;CPH, ARN;1064;17.9;FCO;SAS;11:35;2;1;17:40;jue;AMS;19-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;s;;;2.2;FCO;Alitalia;9:30;0;1;7:20;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;s;;;2.2;FCO;Alitalia;13:45;0;1;11:35;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;s;;;2.2;FCO;KLM;16:35;0;1;14:25;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
23-09-2017-20h-27m-24s;s;;;2.2;FCO;KLM;22:45;0;1;20:35;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
