download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-49m-54s;€;;24;2.5;CIA;Ryanair;9:00;0;1;6:30;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;24;2.5;CIA;Ryanair;20:25;0;1;17:55;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;24;2.5;CIA;Ryanair;16:10;0;1;13:40;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;34;2.5;CIA;Ryanair;16:10;0;1;13:40;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;34;2.5;CIA;Ryanair;20:25;0;1;17:55;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;9:00;0;1;6:30;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;16:10;0;1;13:40;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;20:25;0;1;17:55;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;16:10;0;1;13:40;dom;MAD;3-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;16:10;0;1;13:40;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;9:00;0;1;6:30;dom;MAD;3-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;20:25;0;1;17:55;dom;MAD;3-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;38;2.5;CIA;Ryanair;9:00;0;1;6:30;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;40;2.5;CIA;Ryanair;9:00;0;1;6:30;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;45;2.5;CIA;Ryanair;20:35;0;1;18:05;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;45;2.5;CIA;Ryanair;16:10;0;1;13:40;vie;MAD;1-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
23-09-2017-20h-49m-54s;€;;49;2.5;FCO;Iberia;22:10;0;1;19:40;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
