download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-48m-45s;€;;67;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;BRI;69;12.2;FCO;Transavia / Ryanair;19:40;1;1;7:30;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;;73;2.3;FCO;easyJet;9:35;0;1;7:15;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;PSA, BRI;73;11;FCO;Transavia / Ryanair;18:20;2;1;7:20;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;SOF;73;24.2;CIA;Transavia / Ryanair;7:35;1;1;7:20;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;;74;2.1;CIA;Ryanair;17:50;0;1;15:45;mié;EIN;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;CTA;74;10.6;FCO;Transavia / Ryanair;17:10;1;1;6:35;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;SOF;75;14.6;CIA;Transavia / Ryanair;7:35;1;1;17:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;CTA;79;6.4;FCO;Transavia / Ryanair;13:00;1;1;6:35;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;NCE;79;7.4;FCO;Transavia / Vueling;14:10;1;1;6:45;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;BCN;80;22.2;FCO;Vueling / Ryanair;19:55;1;1;21:45;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;AGP;81;13.8;FCO;Ryanair;9:10;1;1;19:25;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;MAD;84;23;FCO;Iberia  - Iberia Express opera el vuel;11:15;1;1;12:15;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;MAD;84;27.2;FCO;Iberia  - Iberia Express opera el vuel;11:15;1;1;8:00;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;DUB;88;10.2;CIA;Ryanair;20:35;1;1;10:20;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;BCN;89;10.8;FCO;Vueling / Ryanair;8:30;1;1;21:45;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;MLA;91;7.9;FCO;Air Malta;19:25;1;1;11:30;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;DUB, STN;91;15.6;CIA;Ryanair;9:55;2;1;18:20;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;MAN;93;6.2;CIA;Flybe / Ryanair;21:25;1;1;15:15;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;SKG;93;6.8;CIA;Transavia / Ryanair;16:50;1;1;10:00;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;94;7.2;CIA;easyJet / Ryanair;16:45;1;1;9:35;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;94;7.2;CIA;easyJet / Ryanair;19:40;1;1;12:30;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;94;7.2;CIA;easyJet / Ryanair;16:45;1;1;9:35;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;;95;2.2;FCO;Alitalia;14:00;0;1;11:50;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;;95;2.2;FCO;Alitalia;20:00;0;1;17:50;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;;95;2.2;FCO;Alitalia;14:00;0;1;11:50;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;95;7.2;CIA;easyJet / Ryanair;16:45;1;1;9:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;95;9.7;CIA;easyJet / Ryanair;19:15;1;1;9:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;ATH;95;16.8;FCO;Aegean Airlines;9:50;1;1;17:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;ATH;95;23.7;FCO;Aegean Airlines;16:40;1;1;17:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;DUB;95;24.2;FCO;Ryanair / Aer Lingus;10:30;1;1;10:20;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;MLA;96;9.8;CIA;Air Malta / Ryanair;21:20;1;1;11:30;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;97;6.3;CIA;easyJet / Ryanair;19:15;1;1;12:55;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;DUB;97;12.8;CIA;Ryanair;10:30;1;1;21:45;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;DUB, STN;97;13.1;CIA;Ryanair;23:05;2;1;10:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;BHX, SOF;97;17.4;FCO;Flybe / Wizz Air;8:00;2;1;14:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;DUB, LPL;97;24.7;FCO;Ryanair / Blue Air;11:00;2;1;10:20;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;DUB, LGW;98;10.2;FCO;Ryanair / Vueling;0:25;2;1;14:10;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;LHR;98;15.2;FCO;British Airways;10:50;1;1;19:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;;99;2.4;FCO;Vueling;9:25;0;1;7:00;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;MXP, OTP;99;27.8;CIA;Vueling / Ryanair / Wizz Air;21:20;2;1;17:35;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;ZRH;101;10.2;FCO;Transavia / Vueling;23:30;1;1;13:20;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;LHR;101;18.8;FCO;British Airways;10:50;1;1;16:05;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;GVA;102;7.5;FCO;easyJet / Vueling;15:00;1;1;7:30;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;102;13;CIA;easyJet / Ryanair;9:55;1;1;20:55;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;STN;103;5.8;CIA;easyJet / Ryanair;23:05;1;1;17:20;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;LGW;104;5.5;FCO;British Airways  - Vueling opera el vuel;0:25;1;1;18:55;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
23-09-2017-20h-48m-45s;€;LTN;104;7;FCO;easyJet / Monarch Airlines;19:55;1;1;12:55;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
