download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-22m-54s;€;;42;2.3;FCO;easyJet;9:35;0;1;7:15;lun;AMS;27-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;;50;2.4;FCO;Vueling;9:25;0;1;7:00;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;;60;2.3;FCO;easyJet;9:35;0;1;7:15;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;;75;2.3;FCO;easyJet;14:55;0;1;12:35;dom;AMS;26-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;BCN;80;7.2;FCO;Transavia / Ryanair;21:55;1;1;14:40;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;BCN;85;12.8;FCO;Vueling;20:10;1;1;7:20;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;BCN;90;6.5;FCO;Vueling;13:50;1;1;7:20;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;BCN;91;9.8;FCO;Vueling;20:10;1;1;10:20;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;;107;2.3;FCO;easyJet;9:35;0;1;7:15;jue;AMS;23-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;LGW;113;15.2;FCO;easyJet / Vueling;0:25;1;1;9:10;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;LGW;114;17.3;FCO;easyJet / Vueling;0:25;1;1;7:05;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;LGW;121;10.1;FCO;easyJet / Vueling;0:25;1;1;14:20;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;CPH;136;5.5;FCO;SAS;12:30;1;1;7:00;jue;AMS;23-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;CPH;148;16.2;FCO;SAS;10:35;1;1;18:20;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;MUC, ATH;232;9.7;FCO;Aegean Airlines  - Lufthansa opera el vuel;16:40;2;1;7:00;vie;AMS;24-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;ZRH;244;4.2;FCO;SWISS;14:05;1;1;9:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;LHR;274;9.2;FCO;British Airways;19:35;1;1;10:25;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;MUC, ATH;276;9.7;FCO;Aegean Airlines  - Lufthansa opera el vuel;16:40;2;1;7:00;jue;AMS;23-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;ZRH;299;9.3;FCO;SWISS;19:10;1;1;9:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;ZRH;317;4.3;FCO;SWISS;19:10;1;1;14:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;€;AUH;1426;16.7;FCO;Etihad Airways;13:05;1;1;20:25;mié;AMS;22-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;s;;;2.2;FCO;Alitalia;9:10;0;1;7:00;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;s;;;2.2;FCO;Alitalia;14:00;0;1;11:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;s;;;2.2;FCO;KLM;12:15;0;1;10:00;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
23-09-2017-20h-22m-54s;s;;;2.3;FCO;KLM;9:10;0;1;6:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
