link;download_date;price;currency;airlines;number_destinations;duration_0;stops_0;number_stops_0;date_0;depart_time_0;arrival_time_0;depart_airport_0;arrival_airport_0;day_week_0
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;55;€;Ryanair;1;9.6;STN;1;10-10;13:35;23:10;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;58;€;Ryanair;1;8.7;BRU;1;10-10;10:05;18:45;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;60;€;"TAP AIR PORTUGAL
 - Portugalia opera el vuel";1;8.1;LIS;1;9-10;15:25;23:30;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;63;€;TAP AIR PORTUGAL;1;7.1;LIS;1;13-10;12:25;19:30;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;63;€;TAP AIR PORTUGAL;1;9.1;LIS;1;13-10;15:25;0:30;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;63;€;TAP AIR PORTUGAL;1;9.6;LIS;1;13-10;9:55;19:30;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;65;€;Alitalia;1;2.4;;0;11-10;6:10;8:35;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;65;€;Ryanair;1;2.5;;0;9-10;6:35;9:05;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;65;€;Ryanair;1;2.5;;0;9-10;20:35;23:05;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;65;€;Ryanair;1;2.5;;0;13-10;6:35;9:05;MAD;CIA;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;66;€;Ryanair;1;10;DUB;1;10-10;10:35;20:35;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;68;€;Brussels Airlines;1;8;BRU;1;10-10;12:40;20:40;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;68;€;Ryanair;1;9.2;PMO;1;11-10;6:55;16:05;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;68;€;Brussels Airlines;1;10;BRU;1;10-10;12:40;22:40;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;69;€;Ryanair;1;9.2;PMO;1;10-10;12:15;21:30;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;73;€;Air Europa;1;2.4;;0;9-10;7:05;9:30;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;73;€;Iberia;1;2.4;;0;14-10;19:40;22:05;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;74;€;Ryanair / Vueling;1;10.6;MRS;1;13-10;7:10;17:45;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;75;€;Vueling;1;2.3;;0;13-10;18:45;21:05;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;75;€;Ryanair;1;8.8;BRU;1;11-10;10:05;18:50;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;77;€;Vueling;1;2.3;;0;9-10;18:45;21:05;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;77;€;Ryanair / Vueling;1;6.7;PMO;1;10-10;12:15;18:55;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;79;€;Wizz Air / Ryanair;1;9.7;SOF;1;8-10;21:55;7:35;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;81;€;Ryanair;1;6;PMO;1;10-10;12:15;18:15;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;81;€;Ryanair;1;10.1;IBZ, BCN;2;14-10;12:50;22:55;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;82;€;Ryanair;1;9.2;BRU;1;9-10;10:05;19:20;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;83;€;Ryanair;1;7.8;CTA;1;11-10;13:45;21:35;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;85;€;Alitalia;1;2.4;;0;10-10;6:10;8:35;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;86;€;Ryanair;1;10;DUB;1;11-10;10:35;20:35;MAD;CIA;mié
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;87;€;Ryanair;1;2.5;;0;8-10;13:30;16:00;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;87;€;Ryanair;1;2.5;;0;11-10;6:35;9:05;MAD;CIA;mié
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;90;€;Brussels Airlines;1;5.2;BRU;1;10-10;17:30;22:40;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;90;€;Brussels Airlines;1;5.2;BRU;1;12-10;17:30;22:40;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;92;€;TAP AIR PORTUGAL;1;5.3;LIS;1;13-10;7:30;12:50;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;92;€;TAP AIR PORTUGAL;1;5.6;LIS;1;13-10;18:55;0:30;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;92;€;Norwegian / Ryanair;1;9.8;CTA;1;14-10;7:10;17:00;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;94;€;Norwegian / Vueling;1;7.6;CTA;1;10-10;7:20;14:55;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;96;€;Norwegian / Alitalia;1;6.8;CTA;1;10-10;7:20;14:10;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;97;€;Vueling;1;2.3;;0;8-10;18:45;21:05;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;97;€;Alitalia;1;2.4;;0;9-10;6:10;8:35;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;97;€;Alitalia;1;2.4;;0;8-10;6:10;8:35;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;97;€;Ryanair / Vueling;1;7.2;PMO;1;11-10;6:55;14:05;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;102;€;Alitalia;1;2.4;;0;14-10;6:10;8:35;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;102;€;Alitalia;1;2.4;;0;14-10;17:55;20:20;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;102;€;Alitalia;1;2.4;;0;13-10;6:10;8:35;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;102;€;Alitalia;1;2.5;;0;14-10;11:25;13:55;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;102;€;Ryanair;1;8.2;IBZ;1;14-10;6:40;14:50;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;104;€;Ryanair;1;2.5;;0;12-10;13:30;16:00;MAD;CIA;jue
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;104;€;Ryanair;1;2.5;;0;10-10;13:30;16:00;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;23-09-2017-12h-06min-22s;104;€;Ryanair;1;2.5;;0;10-10;6:35;9:05;MAD;CIA;mar
