download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-47m-38s;€;CRL;63;16.3;CIA;Ryanair;22:55;1;1;6:35;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;;65;2.5;FCO;Alitalia;13:55;0;1;11:25;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;SOF;66;10.2;CIA;Wizz Air / Ryanair;7:35;1;1;21:20;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;LIS;66;16.3;FCO;TAP AIR PORTUGAL;10:55;1;1;18:35;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;9.9;FCO;Brussels Airlines;22:35;1;1;12:40;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;68;16.2;FCO;Brussels Airlines;22:35;1;1;6:25;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;CDG;72;13.2;FCO;Air France;23:15;1;1;10:00;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;;73;2.5;FCO;Air Europa;9:30;0;1;7:00;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;;73;2.5;FCO;Air Europa;9:30;0;1;7:00;sáb;MAD;9-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;;73;2.5;FCO;Air Europa;9:30;0;1;7:00;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;;73;2.5;FCO;Air Europa;17:25;0;1;14:55;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;;73;2.5;FCO;Air Europa;9:30;0;1;7:00;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;;73;2.5;FCO;Air Europa;9:30;0;1;7:00;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;OTP;77;10.1;CIA;Wizz Air;7:10;1;1;21:05;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;10.4;FCO;Brussels Airlines;16:50;1;1;6:25;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;16.2;FCO;Brussels Airlines;9:55;1;1;17:45;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;16.2;FCO;Brussels Airlines;9:55;1;1;17:45;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;16.2;FCO;Brussels Airlines;9:55;1;1;17:45;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;16.2;FCO;Brussels Airlines;9:55;1;1;17:45;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;16.2;FCO;Brussels Airlines;9:55;1;1;17:45;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;21.2;FCO;Brussels Airlines;9:55;1;1;12:40;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;21.2;FCO;Brussels Airlines;9:55;1;1;12:40;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;21.2;FCO;Brussels Airlines;9:55;1;1;12:40;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;21.2;FCO;Brussels Airlines;9:55;1;1;12:40;vie;MAD;8-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;21.2;FCO;Brussels Airlines;9:55;1;1;12:40;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;23.1;FCO;Brussels Airlines;16:50;1;1;17:45;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;23.1;FCO;Brussels Airlines;16:50;1;1;17:45;mar;MAD;12-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;23.1;FCO;Brussels Airlines;16:50;1;1;17:45;jue;MAD;14-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;23.1;FCO;Brussels Airlines;16:50;1;1;17:45;lun;MAD;11-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
23-09-2017-20h-47m-38s;€;BRU;78;27.5;FCO;Brussels Airlines;9:55;1;1;6:25;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
