download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-19m-31s;€;BRU;105;26;MAD;Brussels Airlines;23:20;1;1;21:20;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;5.5;MAD;Brussels Airlines;23:20;1;1;17:50;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;6.5;MAD;Brussels Airlines;16:40;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;6.5;MAD;Brussels Airlines;16:40;1;1;10:10;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;10.2;MAD;Brussels Airlines;20:25;1;1;10:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;10.2;MAD;Brussels Airlines;20:25;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;13.2;MAD;Brussels Airlines;23:20;1;1;10:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;13.2;MAD;Brussels Airlines;23:20;1;1;10:10;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;107;13.2;MAD;Brussels Airlines;23:20;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;14.5;MAD;Brussels Airlines;11:50;1;1;21:20;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;14.5;MAD;Brussels Airlines;11:50;1;1;21:20;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;19.3;MAD;Brussels Airlines;16:40;1;1;21:20;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;22.8;MAD;Brussels Airlines;16:40;1;1;17:50;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;23.1;MAD;Brussels Airlines;20:25;1;1;21:20;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;25.7;MAD;Brussels Airlines;11:50;1;1;10:10;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;25.7;MAD;Brussels Airlines;11:50;1;1;10:10;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;117;26;MAD;Brussels Airlines;23:20;1;1;21:20;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;127;2.8;MAD;Ryanair;12:15;0;1;9:30;lun;CIA;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;127;2.8;MAD;Ryanair;19:10;0;1;16:25;vie;CIA;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;128;2.7;MAD;Air Europa;21:35;0;1;18:55;sáb;FCO;7-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;129;2.7;MAD;Air Europa;13:10;0;1;10:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BCN;135;8.5;MAD;Vueling;22:55;1;1;14:25;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BCN;139;4.2;MAD;Vueling;11:10;1;1;7:00;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;140;2.7;MAD;Air Europa;21:05;0;1;18:25;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;LGW;141;8.6;MAD;Vueling / easyJet;21:15;1;1;12:40;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;LGW;142;15.8;MAD;easyJet / Norwegian;13:30;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;LGW;144;9.4;MAD;easyJet;22:50;1;1;13:25;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;146;2.7;MAD;Air Europa;21:05;0;1;18:25;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;146;2.7;MAD;Air Europa;13:10;0;1;10:30;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;150;2.8;MAD;Ryanair;12:15;0;1;9:30;vie;CIA;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;150;2.8;MAD;Ryanair;12:15;0;1;9:30;mar;CIA;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;150;14.5;MAD;Brussels Airlines;11:50;1;1;21:20;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;150;14.5;MAD;Brussels Airlines;11:50;1;1;21:20;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;150;25.7;MAD;Brussels Airlines;11:50;1;1;10:10;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;150;25.7;MAD;Brussels Airlines;11:50;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;PRG;151;23.5;MAD;Czech Airlines;14:15;1;1;14:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;PRG;162;23.5;MAD;Czech Airlines  - SmartWings opera el vuel;14:15;1;1;14:45;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;164;2.7;MAD;Air Europa;13:10;0;1;10:30;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;OTP;172;8.9;MAD;Blue Air;17:50;1;1;8:55;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;OTP;172;9.2;MAD;Blue Air;17:50;1;1;8:35;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BCM;173;18.8;MAD;Blue Air;11:20;1;1;16:35;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;CPH;186;6.8;MAD;Norwegian;13:55;1;1;7:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;OTP;194;23.2;MAD;Blue Air;18:25;1;1;19:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;BRU;194;26;MAD;Brussels Airlines;23:20;1;1;21:20;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;PRG;197;23.5;MAD;Czech Airlines;14:15;1;1;14:45;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;PRG;197;23.7;MAD;Czech Airlines;14:25;1;1;14:45;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;198;2.7;MAD;Air Europa;21:05;0;1;18:25;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;201;2.6;MAD;Air Europa  - Alitalia opera el vuel;23:50;0;1;21:15;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;201;2.6;MAD;Air Europa  - Alitalia opera el vuel;23:50;0;1;21:15;sáb;FCO;7-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
23-09-2017-20h-19m-31s;€;;201;2.6;MAD;Air Europa  - Alitalia opera el vuel;23:50;0;1;21:15;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
