download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-26m-15s;€;;55;2.3;FCO;easyJet;9:35;0;1;7:15;vie;AMS;1-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;;67;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;lun;AMS;4-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;;75;2.3;FCO;easyJet;14:55;0;1;12:35;dom;AMS;3-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;DUB;75;10.2;CIA;Ryanair;20:35;1;1;10:20;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;DUB;75;12.8;CIA;Ryanair;10:30;1;1;21:45;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;BCN;80;7.2;FCO;Transavia / Ryanair;21:55;1;1;14:40;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;CPH;81;16.2;FCO;SAS;10:35;1;1;18:20;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;CPH;81;19.8;FCO;SAS;10:35;1;1;14:45;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;BCN;82;12.9;FCO;Transavia / Ryanair;19:55;1;1;7:00;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;BCN;82;14.9;FCO;Transavia / Ryanair;21:55;1;1;7:00;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LIS;83;17;FCO;TAP AIR PORTUGAL;10:55;1;1;17:55;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LIS;83;22;FCO;TAP AIR PORTUGAL;10:55;1;1;12:55;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;BCN;85;14.2;FCO;Vueling;8:55;1;1;18:45;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LIS;85;27.9;FCO;TAP AIR PORTUGAL;10:55;1;1;7:00;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;MAN;88;11.2;CIA;Flybe / Ryanair;21:25;1;1;10:10;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;STN;89;7.2;CIA;easyJet / Ryanair;16:45;1;1;9:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;STN;89;9.7;CIA;easyJet / Ryanair;19:15;1;1;9:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;STN;89;13.5;CIA;easyJet / Ryanair;23:05;1;1;9:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;MLA;91;7.9;FCO;Air Malta;19:25;1;1;11:30;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LIS;91;11.8;FCO;TAP AIR PORTUGAL;18:45;1;1;7:00;mié;AMS;29-11;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LIS;91;22;FCO;TAP AIR PORTUGAL;10:55;1;1;12:55;lun;AMS;4-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;PRG;92;4.6;FCO;Czech Airlines;14:00;1;1;9:25;mié;AMS;29-11;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;CPH;92;5.5;FCO;SAS;12:30;1;1;7:00;lun;AMS;4-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;STN;92;10.2;CIA;easyJet / Ryanair;23:05;1;1;12:55;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;PRG;92;15.2;FCO;Czech Airlines;10:55;1;1;19:45;dom;AMS;3-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;PRG;92;18.2;FCO;Czech Airlines;14:00;1;1;19:45;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;OPO, LIS;93;19.5;FCO;TAP AIR PORTUGAL  - Portugalia, White Airways opera el vuel;10:55;2;1;15:25;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;OPO, LIS;93;19.5;FCO;TAP AIR PORTUGAL  - Portugalia, White Airways opera el vuel;10:55;2;1;15:25;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;OPO, LIS;93;27.3;FCO;TAP AIR PORTUGAL  - Portugalia, White Airways opera el vuel;18:45;2;1;15:25;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;STN;94;6.3;CIA;easyJet / Ryanair;19:15;1;1;12:55;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;;95;2.2;FCO;Alitalia;20:00;0;1;17:50;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;;95;2.2;FCO;Alitalia;9:10;0;1;7:00;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;;95;2.2;FCO;Alitalia;14:00;0;1;11:50;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;VLC;95;13.5;CIA;Transavia / Ryanair;20:50;1;1;7:20;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;ATH;96;15.5;CIA;Transavia / Ryanair;22:15;1;1;6:45;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LGW;96;22.2;FCO;British Airways;18:55;1;1;20:45;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LGW;96;27.4;FCO;British Airways;18:55;1;1;15:30;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;;97;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;dom;AMS;3-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;15.2;FCO;British Airways;10:50;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;17.2;FCO;British Airways;10:50;1;1;17:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;17.4;FCO;British Airways;13:00;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;18.8;FCO;British Airways;10:50;1;1;16:05;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;19.4;FCO;British Airways;13:00;1;1;17:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;20.3;FCO;British Airways;10:50;1;1;14:30;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;20.8;FCO;British Airways;16:25;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;20.9;FCO;British Airways;13:00;1;1;16:05;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;22.2;FCO;British Airways;17:50;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
23-09-2017-20h-26m-15s;€;LHR;100;22.5;FCO;British Airways;13:00;1;1;14:30;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
