download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-56m-38s;€;;83;2.8;AMS;Vueling;12:55;0;1;10:10;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;88;2.7;AMS;easyJet;12:50;0;1;10:10;jue;FCO;2-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;89;2.8;AMS;Iberia  - Vueling opera el vuel;12:55;0;1;10:10;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;95;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;BCN;101;16.1;AMS;Ryanair / Vueling;9:35;1;1;17:30;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;105;2.5;AMS;Alitalia;11:00;0;1;8:30;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;OTP, LTN, DUB;107;57;AMS;Blue Air / Wizz Air / Ryanair;17:55;3;1;8:55;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;110;2.8;AMS;Vueling;12:55;0;1;10:10;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;111;2.6;AMS;Alitalia;22:55;0;1;20:20;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LGW;130;8.6;AMS;British Airways;19:55;1;1;11:20;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;KBP;131;17.5;AMS;Ukraine Intl Air;21:45;1;1;4:15;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;BCN;138;11.1;AMS;Ryanair / Transavia;20:10;1;1;9:05;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LGW;139;24.5;AMS;easyJet;11:20;1;1;10:50;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;BCN;145;12.1;AMS;Ryanair / Transavia;20:10;1;1;8:05;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LGW;149;16.8;AMS;Vueling / easyJet;11:20;1;1;18:35;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LYS;150;6.5;AMS;Air France  - HOP!, KLM Cityhopper For KLM Royal Dutch Airli opera el vuel;19:50;1;1;13:20;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;BCN;150;11;AMS;Vueling;18:00;1;1;7:00;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LGW;157;8.7;AMS;easyJet;19:30;1;1;10:50;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;BCN;160;12.7;AMS;Vueling;9:35;1;1;20:55;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;161;2.7;AMS;KLM;8:50;0;1;6:10;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;169;2.7;AMS;easyJet;12:50;0;1;10:10;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LGW;195;6.6;AMS;British Airways  - Vueling opera el vuel;14:00;1;1;7:25;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;OSL;200;7.2;AMS;Norwegian;21:00;1;1;13:50;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;202;2.6;AMS;KLM;19:50;0;1;17:15;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;;226;2.6;AMS;KLM;12:35;0;1;10:00;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;MUC;230;7.5;AMS;Eurowings  - airberlin opera el vuel;16:45;1;1;9:15;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;AGP;245;8.8;AMS;Ryanair;18:35;1;1;9:45;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;CPH;264;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LHR;289;8.5;AMS;British Airways;20:10;1;1;11:40;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;LHR;311;7.1;AMS;British Airways;18:45;1;1;11:40;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;STR;340;6.2;AMS;Eurowings  - Eurowings, airberlin opera el vuel;18:55;1;1;12:45;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;ZRH;343;9.7;AMS;SWISS  - Helvetic Airways opera el vuel;19:20;1;1;9:40;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;CGN, FRA;360;10.8;AMS;Ryanair / FlixBus / KLM;19:45;2;1;8:55;sáb;CIA;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;CPH;367;9.1;AMS;Norwegian;16:25;1;1;7:20;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;ARN;372;13.2;AMS;Norwegian;21:10;1;1;7:55;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;ZRH;373;4.5;AMS;SWISS;14:10;1;1;9:40;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
23-09-2017-20h-56m-38s;€;CGN, FRA;391;10;AMS;Ryanair / FlixBus / KLM;18:55;2;1;8:55;mié;CIA;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
