download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-29m-39s;€;;70;2.7;AMS;easyJet;12:50;0;1;10:10;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;;73;2.7;AMS;easyJet;12:50;0;1;10:10;lun;FCO;27-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;AGP;77;8.8;AMS;Ryanair;18:35;1;1;9:45;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;;80;2.8;AMS;Vueling;12:55;0;1;10:10;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;BCN;82;11.1;AMS;Ryanair / Transavia;20:10;1;1;9:05;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;;83;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;24-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CPH;87;9.1;AMS;Norwegian;16:25;1;1;7:20;mié;FCO;22-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;BCN;87;12.1;AMS;Ryanair / Transavia;20:10;1;1;8:05;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;BCN;90;6;AMS;Vueling;13:00;1;1;7:00;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;;92;2.7;AMS;easyJet;12:50;0;1;10:10;jue;FCO;23-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;BCN;96;8.2;AMS;Vueling;18:00;1;1;9:50;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CPH;101;8.2;AMS;SAS;21:30;1;1;13:20;mié;FCO;22-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CPH;101;9.1;AMS;Norwegian;16:25;1;1;7:20;mar;FCO;28-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CPH;101;9.1;AMS;Norwegian;16:25;1;1;7:20;lun;FCO;27-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;BCN;110;16.1;AMS;Vueling;13:00;1;1;20:55;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;LGW;114;15.9;AMS;Vueling / easyJet;10:30;1;1;18:35;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CPH;119;12.1;AMS;SAS  - Cimber opera el vuel;9:45;1;1;21:40;vie;FCO;24-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;LGW;123;23.7;AMS;easyJet;10:30;1;1;10:50;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CPH;126;6.8;AMS;Norwegian;14:05;1;1;7:20;dom;FCO;26-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
