download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-21h-00m-01s;€;;22;2.5;CIA;Ryanair;20:25;0;1;17:55;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;22;2.5;CIA;Ryanair;20:25;0;1;17:55;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;22;2.5;CIA;Ryanair;9:00;0;1;6:30;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;22;2.5;CIA;Ryanair;16:10;0;1;13:40;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;22;2.5;CIA;Ryanair;9:00;0;1;6:30;mié;MAD;20-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;22;2.5;CIA;Ryanair;9:00;0;1;6:30;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;24;2.5;CIA;Ryanair;9:00;0;1;6:30;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;24;2.5;CIA;Ryanair;16:10;0;1;13:40;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;24;2.5;CIA;Ryanair;16:10;0;1;13:40;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;28;2.5;CIA;Ryanair;16:10;0;1;13:40;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;28;2.5;CIA;Ryanair;9:00;0;1;6:30;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;29;2.5;CIA;Ryanair;16:10;0;1;13:40;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;35;2.5;CIA;Ryanair;16:10;0;1;13:40;mié;MAD;20-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;35;2.5;CIA;Ryanair;9:00;0;1;6:30;jue;MAD;21-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;35;2.5;CIA;Ryanair;9:00;0;1;6:30;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;35;2.5;CIA;Ryanair;20:25;0;1;17:55;mié;MAD;20-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;38;2.5;CIA;Ryanair;20:25;0;1;17:55;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;42;2.4;FCO;Vueling;19:00;0;1;16:35;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;42;2.5;CIA;Ryanair;20:35;0;1;18:05;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;45;2.5;FCO;Iberia;18:25;0;1;15:55;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;45;2.5;FCO;Iberia;14:35;0;1;12:05;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
23-09-2017-21h-00m-01s;€;;45;2.5;FCO;Iberia;22:10;0;1;19:40;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
