download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-42m-00s;€;;20;2.5;CIA;Ryanair;23:05;0;1;20:35;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;20;2.5;CIA;Ryanair;16:00;0;1;13:30;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;20;2.5;CIA;Ryanair;9:05;0;1;6:35;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;20;2.5;CIA;Ryanair;23:05;0;1;20:35;mar;MAD;24-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;20;2.5;CIA;Ryanair;9:05;0;1;6:35;mar;MAD;24-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;24;2.5;CIA;Ryanair;16:00;0;1;13:30;mar;MAD;24-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;24;2.5;CIA;Ryanair;16:00;0;1;13:30;jue;MAD;26-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;28;2.5;CIA;Ryanair;9:05;0;1;6:35;jue;MAD;26-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;32;2.3;FCO;Vueling;21:05;0;1;18:45;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;34;2.5;CIA;Ryanair;9:05;0;1;6:35;dom;MAD;22-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;34;2.5;CIA;Ryanair;23:05;0;1;20:35;lun;MAD;23-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;40;2.5;CIA;Ryanair;23:05;0;1;20:35;sáb;MAD;28-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;40;2.5;CIA;Ryanair;9:05;0;1;6:35;lun;MAD;23-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;45;2.4;FCO;Iberia;22:05;0;1;19:40;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;48;2.5;CIA;Ryanair;9:05;0;1;6:35;vie;MAD;27-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;48;2.5;CIA;Ryanair;23:05;0;1;20:35;jue;MAD;26-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;48;2.5;CIA;Ryanair;16:00;0;1;13:30;dom;MAD;22-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;49;2.4;FCO;Iberia;22:05;0;1;19:40;sáb;MAD;28-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;49;2.4;FCO;Iberia;22:05;0;1;19:40;dom;MAD;22-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;49;2.4;FCO;Iberia;14:30;0;1;12:05;dom;MAD;22-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;49;2.4;FCO;Iberia;11:15;0;1;8:50;mar;MAD;24-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;;49;2.4;FCO;Iberia;14:30;0;1;12:05;lun;MAD;23-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;PMO;50;9.2;FCO;Ryanair;16:05;1;1;6:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;PMO;50;11.3;FCO;Ryanair;18:15;1;1;6:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;PMO;50;14.6;FCO;Ryanair;21:30;1;1;6:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;LIS;53;5.3;FCO;TAP AIR PORTUGAL;12:50;1;1;7:30;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;LIS;53;7.1;FCO;TAP AIR PORTUGAL;19:30;1;1;12:25;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;LIS;53;8.1;FCO;TAP AIR PORTUGAL;23:30;1;1;15:25;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;LIS;53;9.6;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;19:30;1;1;9:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;LIS;53;11.1;FCO;TAP AIR PORTUGAL;23:30;1;1;12:25;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
23-09-2017-20h-42m-00s;€;LIS;53;11.8;FCO;TAP AIR PORTUGAL;10:40;1;1;22:50;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
