link;download_date;price;currency;airlines;number_destinations;duration_0;stops_0;number_stops_0;date_0;depart_time_0;arrival_time_0;depart_airport_0;arrival_airport_0;day_week_0
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;10;€;Ryanair;1;2.6;;0;29-11;9:25;12:00;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;10;€;Ryanair;1;2.6;;0;29-11;20:50;23:25;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;22;€;Ryanair;1;2.6;;0;2-12;9:25;12:00;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;22;€;Ryanair;1;2.6;;0;5-12;20:50;23:25;CIA;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;22;€;Ryanair;1;2.6;;0;5-12;16:35;19:10;CIA;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;22;€;Ryanair;1;2.6;;0;5-12;9:25;12:00;CIA;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;22;€;Ryanair;1;2.6;;0;1-12;20:50;23:25;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;29-11;16:35;19:10;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;30-11;16:35;19:10;CIA;MAD;jue
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;30-11;9:25;12:00;CIA;MAD;jue
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;30-11;20:50;23:25;CIA;MAD;jue
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;1-12;9:25;12:00;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;1-12;16:35;19:10;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;4-12;16:35;19:10;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;4-12;9:25;12:00;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;24;€;Ryanair;1;2.6;;0;4-12;21:00;23:35;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;28;€;Ryanair;1;2.6;;0;2-12;20:50;23:25;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;28;€;Ryanair;1;2.6;;0;2-12;16:35;19:10;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;28;€;Ryanair;1;2.6;;0;3-12;9:25;12:00;CIA;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;32;€;Vueling;1;2.6;;0;4-12;19:45;22:20;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;44;€;Wizz Air / Ryanair;1;11.1;SOF;1;1-12;8:40;19:45;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;47;€;Ryanair;1;10.2;MRS;1;4-12;7:30;17:45;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;47;€;Wizz Air;1;12;SOF;1;4-12;8:40;20:40;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;50;€;Wizz Air / Ryanair;1;11.1;SOF;1;4-12;8:40;19:45;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;51;€;Vueling;1;2.6;;0;1-12;19:45;22:20;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;54;€;Ryanair;1;16.2;BRI, BLQ;2;5-12;17:00;9:10;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;55;€;Vueling;1;2.6;;0;2-12;8:10;10:45;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;57;€;Ryanair;1;10.8;CTA;1;3-12;9:00;19:45;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;57;€;Ryanair;1;14.5;BVA;1;4-12;6:30;21:00;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;58;€;Ryanair;1;7.4;STN;1;5-12;11:10;18:35;CIA;MAD;mar
