download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-20m-40s;€;;75;2.3;RTM;Transavia;12:15;0;1;9:55;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;90;2.7;AMS;Vueling;12:45;0;1;10:05;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;100;2.5;AMS;easyJet;12:40;0;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;100;2.5;AMS;easyJet;12:40;0;1;10:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;BCN;100;12.3;AMS;Vueling;9:25;1;1;21:05;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;101;2.5;AMS;easyJet;12:40;0;1;10:10;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;CPH;101;10.8;AMS;Norwegian  - Norwegian Air International opera el vuel;18:00;1;1;7:10;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;BCN;110;13.9;AMS;Vueling;9:25;1;1;19:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;111;2.5;AMS;easyJet;12:40;0;1;10:10;sáb;FCO;7-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;LGW;128;21.9;AMS;easyJet;19:40;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;LGW;132;20.3;AMS;easyJet;18:05;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;LGW;137;17.6;AMS;easyJet;15:20;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;CPH;150;10.8;AMS;Norwegian;18:00;1;1;7:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;154;2.5;AMS;easyJet;12:50;0;1;10:20;lun;FCO;2-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;202;2.7;AMS;KLM;13:00;0;1;10:20;vie;FCO;6-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;ZRH;214;7.6;AMS;SWISS;22:30;1;1;14:55;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;226;2.7;AMS;KLM;13:00;0;1;10:20;mar;FCO;3-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;CPH;234;10.8;AMS;Norwegian;18:00;1;1;7:10;vie;FCO;6-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;ZRH;244;9.6;AMS;SWISS;19:15;1;1;9:40;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;;253;2.5;AMS;KLM;9:00;0;1;6:30;dom;FCO;1-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;ZRH;264;4.3;AMS;SWISS;19:15;1;1;14:55;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;BTS, VIE;275;10;AMS;Ryanair / FlixBus / Austrian Airlines;17:00;2;1;7:00;mié;CIA;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;OSL;335;9.9;AMS;Norwegian  - SmartLynx opera el vuel;21:00;1;1;11:05;lun;FCO;2-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;CPH;439;11.5;AMS;SAS;22:55;1;1;11:25;dom;FCO;1-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;ATH, FRA;646;11.2;AMS;Aegean Airlines  - Lufthansa opera el vuel;22:15;2;1;11:00;lun;FCO;2-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;€;ATH, FRA;700;11.2;AMS;Aegean Airlines  - Lufthansa opera el vuel;22:15;2;1;11:00;dom;FCO;1-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;s;;;2.3;AMS;KLM;21:55;0;1;19:35;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;s;;;2.5;AMS;Alitalia;17:00;0;1;14:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;s;;;2.5;AMS;KLM;9:00;0;1;6:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
23-09-2017-20h-20m-40s;s;;;2.6;AMS;Alitalia;23:50;0;1;21:15;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
