download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-58m-53s;€;;50;2.7;AMS;Vueling;21:05;0;1;18:25;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;;53;2.7;AMS;easyJet;12:50;0;1;10:10;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;;58;2.7;AMS;easyJet;12:50;0;1;10:10;sáb;FCO;9-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;;60;2.8;AMS;Vueling;12:55;0;1;10:10;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;;66;2.7;AMS;easyJet;12:50;0;1;10:10;jue;FCO;14-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;CDG;80;5.4;AMS;Air France  - KLM opera el vuel;11:45;1;1;6:20;sáb;FCO;9-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;CPH;87;9.1;AMS;Norwegian;16:25;1;1;7:20;mié;FCO;13-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;CPH;94;9.1;AMS;Norwegian;16:25;1;1;7:20;mar;FCO;12-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;;109;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;CPH;114;9.1;AMS;Norwegian  - Norwegian Air International opera el vuel;16:25;1;1;7:20;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;LGW;114;24.2;AMS;Vueling / easyJet;18:50;1;1;18:35;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;LGW;116;25.2;AMS;Vueling / easyJet;11:15;1;1;10:05;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;LGW;117;12.3;AMS;Vueling / easyJet;22:25;1;1;10:05;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;CPH;153;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;;161;2.7;AMS;KLM;9:00;0;1;6:20;mié;FCO;13-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;CPH;165;6.2;AMS;SAS;19:35;1;1;13:20;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;BCN;180;11;AMS;Vueling;18:00;1;1;7:00;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;CGN, FRA;185;10;AMS;Ryanair / FlixBus / KLM;18:55;2;1;8:55;lun;CIA;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;ZRH;214;4.5;AMS;SWISS;19:20;1;1;14:50;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;;226;2.7;AMS;KLM;9:00;0;1;6:20;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;ZRH;244;7.7;AMS;SWISS;14:10;1;1;6:30;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;ATH, MUC;267;10.3;AMS;Aegean Airlines  - Lufthansa opera el vuel;21:00;2;1;10:40;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;€;ATH, FRA;270;11.5;AMS;Aegean Airlines  - Lufthansa opera el vuel;22:10;2;1;10:40;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;s;;;2.5;AMS;Alitalia;11:00;0;1;8:30;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;s;;;2.6;AMS;Alitalia;22:55;0;1;20:20;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;s;;;2.6;AMS;KLM;15:35;0;1;13:00;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
23-09-2017-20h-58m-53s;s;;;2.7;AMS;KLM;8:50;0;1;6:10;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
