download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-46m-30s;€;;10;2.6;MAD;Ryanair;12:00;0;1;9:25;mar;CIA;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;10;2.6;MAD;Ryanair;19:10;0;1;16:35;mar;CIA;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;17;2.6;MAD;Ryanair;23:35;0;1;21:00;lun;CIA;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;24;2.6;MAD;Ryanair;23:25;0;1;20:50;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;24;2.6;MAD;Ryanair;23:25;0;1;20:50;mar;CIA;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;27;2.6;MAD;Ryanair;23:25;0;1;20:50;sáb;CIA;25-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;28;2.6;MAD;Ryanair;19:10;0;1;16:35;vie;CIA;24-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;28;2.6;MAD;Ryanair;19:10;0;1;16:35;lun;CIA;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;28;2.6;MAD;Ryanair;23:25;0;1;20:50;jue;CIA;23-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;MRS;30;10.2;MAD;Ryanair;17:45;1;1;7:30;lun;CIA;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;BVA;30;15.3;MAD;Ryanair;21:50;1;1;6:30;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;MRS;30;16.5;MAD;Ryanair;23:59;1;1;7:30;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;STN;31;7.4;MAD;Ryanair;18:35;1;1;11:10;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;STN;31;9.5;MAD;Ryanair;23:35;1;1;14:05;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;STN;31;16.8;MAD;Ryanair;10:15;1;1;17:25;mar;CIA;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;34;2.6;MAD;Ryanair;12:00;0;1;9:25;vie;CIA;24-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;34;2.6;MAD;Ryanair;12:00;0;1;9:25;jue;CIA;23-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;34;2.6;MAD;Ryanair;12:00;0;1;9:25;lun;CIA;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;OTP;38;10.6;MAD;Wizz Air / Ryanair;18:20;1;1;7:45;lun;CIA;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;OTP;38;15.1;MAD;Wizz Air / Ryanair;22:50;1;1;7:45;jue;CIA;23-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;39;2.6;MAD;Ryanair;19:10;0;1;16:35;sáb;CIA;25-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;39;2.6;MAD;Ryanair;12:00;0;1;9:25;sáb;CIA;25-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;40;2.6;MAD;Ryanair;23:25;0;1;20:50;vie;CIA;24-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;40;2.6;MAD;Ryanair;19:10;0;1;16:35;dom;CIA;26-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;40;2.6;MAD;Ryanair;12:00;0;1;9:25;dom;CIA;26-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;40;2.6;MAD;Ryanair;19:10;0;1;16:35;jue;CIA;23-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;;40;2.6;MAD;Ryanair;19:10;0;1;16:35;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;SOF;41;12;MAD;Wizz Air;20:40;1;1;8:40;mié;FCO;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;CTA, BGY;44;10.3;MAD;Ryanair;20:25;2;1;10:05;mar;FCO;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;CTA, BGY;44;11.4;MAD;Ryanair;20:25;2;1;9:00;mié;FCO;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;CTA, BLQ;44;15.4;MAD;Ryanair;9:10;2;1;17:45;mar;FCO;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;PMO, BLQ;44;22.3;MAD;Ryanair;19:25;2;1;21:05;mar;FCO;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;BRI;46;20.1;MAD;Ryanair;13:05;1;1;17:00;mié;FCO;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;STN;49;7.4;MAD;Ryanair;18:35;1;1;11:10;mar;CIA;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;OTP;49;10.6;MAD;Wizz Air / Ryanair;18:20;1;1;7:45;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;SOF;50;11.1;MAD;Wizz Air / Ryanair;19:45;1;1;8:40;lun;FCO;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
23-09-2017-20h-46m-30s;€;MRS;50;11.2;MAD;Ryanair;18:05;1;1;6:55;dom;CIA;26-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
