price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
24;1;23-09-2017-14h-05m-52s;mar;Ryanair;2.5;0;7-11;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
28;1;23-09-2017-14h-05m-52s;jue;Ryanair;2.5;0;2-11;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
28;1;23-09-2017-14h-05m-52s;jue;Ryanair;2.5;0;2-11;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
28;1;23-09-2017-14h-05m-52s;jue;Ryanair;2.5;0;2-11;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
28;1;23-09-2017-14h-05m-52s;lun;Ryanair;2.5;0;6-11;20:35;€;;18:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
28;1;23-09-2017-14h-05m-52s;mar;Ryanair;2.5;0;7-11;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
28;1;23-09-2017-14h-05m-52s;mar;Ryanair;2.5;0;7-11;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
34;1;23-09-2017-14h-05m-52s;sáb;Ryanair;2.5;0;4-11;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
34;1;23-09-2017-14h-05m-52s;lun;Ryanair;2.5;0;6-11;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
34;1;23-09-2017-14h-05m-52s;sáb;Ryanair;2.5;0;4-11;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
40;1;23-09-2017-14h-05m-52s;vie;Ryanair;2.5;0;3-11;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
40;1;23-09-2017-14h-05m-52s;dom;Ryanair;2.5;0;5-11;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
40;1;23-09-2017-14h-05m-52s;lun;Ryanair;2.5;0;6-11;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
48;1;23-09-2017-14h-05m-52s;dom;Ryanair;2.5;0;5-11;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;CIA
49;1;23-09-2017-14h-05m-52s;jue;Iberia;2.5;0;2-11;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
49;1;23-09-2017-14h-05m-52s;vie;Iberia;2.5;0;3-11;18:25;€;;15:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
49;1;23-09-2017-14h-05m-52s;mar;Iberia;2.5;0;7-11;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
49;1;23-09-2017-14h-05m-52s;mar;Iberia;2.5;0;7-11;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
49;1;23-09-2017-14h-05m-52s;lun;Iberia;2.5;0;6-11;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
49;1;23-09-2017-14h-05m-52s;lun;Iberia;2.5;0;6-11;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
63;1;23-09-2017-14h-05m-52s;vie;TAP AIR PORTUGAL;5.1;1;3-11;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
63;1;23-09-2017-14h-05m-52s;jue;TAP AIR PORTUGAL;5.1;1;2-11;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
63;1;23-09-2017-14h-05m-52s;lun;TAP AIR PORTUGAL;5.1;1;6-11;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
63;1;23-09-2017-14h-05m-52s;dom;TAP AIR PORTUGAL;5.1;1;5-11;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
63;1;23-09-2017-14h-05m-52s;mar;TAP AIR PORTUGAL;5.1;1;7-11;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
63;1;23-09-2017-14h-05m-52s;vie;TAP AIR PORTUGAL;5.8;1;3-11;13:25;€;LIS;7:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-04-flexible;FCO
