link;download_date;price;currency;airlines;number_destinations;duration_0;stops_0;number_stops_0;date_0;depart_time_0;arrival_time_0;depart_airport_0;arrival_airport_0;day_week_0
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;28;€;Ryanair;1;2.5;;0;3-12;13:40;16:10;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;38;€;Ryanair;1;2.5;;0;3-12;17:55;20:25;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;38;€;Ryanair;1;2.5;;0;2-12;13:40;16:10;MAD;CIA;sáb
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;38;€;Ryanair;1;2.5;;0;2-12;6:30;9:00;MAD;CIA;sáb
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;38;€;Ryanair;1;2.5;;0;2-12;17:55;20:25;MAD;CIA;sáb
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;38;€;Ryanair;1;2.5;;0;4-12;13:40;16:10;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;38;€;Ryanair;1;2.5;;0;4-12;6:30;9:00;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;38;€;Ryanair;1;2.5;;0;3-12;6:30;9:00;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;45;€;Ryanair;1;2.5;;0;7-12;13:40;16:10;MAD;CIA;jue
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;45;€;Ryanair;1;2.5;;0;7-12;17:55;20:25;MAD;CIA;jue
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;45;€;Ryanair;1;2.5;;0;1-12;13:40;16:10;MAD;CIA;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;45;€;Ryanair;1;2.5;;0;4-12;18:05;20:35;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;49;€;Ryanair;1;20.6;MRS;1;6-12;14:10;10:45;MAD;CIA;mié
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;50;€;Ryanair;1;9;BVA;1;4-12;13:55;22:55;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;50;€;Wizz Air / Ryanair;1;10.2;SOF;1;4-12;21:20;7:35;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;50;€;Wizz Air / Ryanair;1;10.2;SOF;1;3-12;21:20;7:35;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;52;€;Vueling;1;2.4;;0;4-12;16:35;19:00;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;54;€;TAP AIR PORTUGAL;1;5.1;LIS;1;4-12;18:35;23:40;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;54;€;TAP AIR PORTUGAL;1;7;LIS;1;4-12;16:40;23:40;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;59;€;Ryanair;1;6.9;CRL;1;1-12;6:35;13:30;MAD;CIA;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;59;€;Ryanair;1;16.3;CRL;1;5-12;6:35;22:55;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;60;€;Ryanair;1;2.5;;0;5-12;6:30;9:00;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;60;€;Ryanair;1;2.5;;0;1-12;6:30;9:00;MAD;CIA;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;60;€;Ryanair;1;2.5;;0;1-12;17:55;20:25;MAD;CIA;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;60;€;Brussels Airlines;1;9.9;BRU;1;4-12;12:40;22:35;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;63;€;Alitalia;1;2.4;;0;4-12;17:55;20:20;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;63;€;TAP AIR PORTUGAL;1;5.1;LIS;1;6-12;18:35;23:40;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;63;€;TAP AIR PORTUGAL;1;5.1;LIS;1;7-12;18:35;23:40;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;63;€;TAP AIR PORTUGAL;1;5.8;LIS;1;2-12;7:35;13:25;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;63;€;TAP AIR PORTUGAL;1;7;LIS;1;6-12;16:40;23:40;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;63;€;TAP AIR PORTUGAL;1;7;LIS;1;5-12;16:40;23:40;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;64;€;Ryanair;1;7.1;MLA;1;5-12;10:10;17:15;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;65;€;Alitalia;1;2.4;;0;4-12;6:10;8:35;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;65;€;Alitalia;1;2.5;;0;4-12;11:25;13:55;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;8;BRU;1;1-12;12:40;20:40;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Iberia / Ryanair;1;8.5;BOD;1;3-12;7:25;15:55;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;9.9;BRU;1;5-12;12:40;22:35;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;9.9;BRU;1;7-12;12:40;22:35;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;9.9;BRU;1;1-12;12:40;22:35;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Ryanair / Vueling;1;9.9;MRS;1;1-12;6:30;16:25;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;10.4;BRU;1;5-12;6:25;16:50;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;10.4;BRU;1;7-12;6:25;16:50;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;10.4;BRU;1;4-12;6:25;16:50;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;68;€;Brussels Airlines;1;10.4;BRU;1;1-12;6:25;16:50;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;69;€;Iberia;1;2.5;;0;4-12;19:40;22:10;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;69;€;Iberia;1;2.5;;0;4-12;12:05;14:35;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;69;€;Air France;1;6.8;CDG;1;3-12;10:00;16:50;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;69;€;Air France;1;10.2;CDG;1;3-12;6:40;16:50;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;71;€;Wizz Air;1;10.1;OTP;1;6-12;21:05;7:10;MAD;CIA;mié
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;72;€;Ryanair;1;2.5;;0;5-12;13:40;16:10;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;72;€;Ryanair;1;2.5;;0;7-12;6:30;9:00;MAD;CIA;jue
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;72;€;Air France;1;5.5;CDG;1;4-12;17:45;23:15;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;73;€;Iberia;1;2.5;;0;3-12;19:40;22:10;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;75;€;Vueling;1;2.4;;0;3-12;16:35;19:00;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;75;€;Ryanair / Alitalia;1;9;SOF;1;3-12;11:00;20:00;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible;23-09-2017-12h-12min-17s;75;€;Air France;1;10.6;CDG;1;4-12;12:40;23:15;MAD;FCO;lun
