number_stops_0;day_week_1;depart_airport_0;number_destinations;date_0;download_date;link;depart_time_1;day_week_0;duration_0;duration_1;currency;price;arrival_time_0;arrival_time_1;arrival_airport_0;stops_1;depart_airport_1;stops_0;airlines;date_1;number_stops_1;arrival_airport_1;depart_time_0
1;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;12:00;lun;17.5;15.5;€;750;22:30;8:30;MAD;SVO;MAD;SVO;Aeroflot;1-08;1;BKK;10:00
1;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;12:00;lun;30;15.5;€;790;11:00;8:30;MAD;SVO;MAD;SVO;Aeroflot;1-08;1;BKK;10:00
1;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;9:55;lun;25.2;18.7;€;827;9:15;9:35;MAD;ZRH;MAD;ZRH;SWISS  - Swiss Global opera el vuel;1-08;1;BKK;13:05
1;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;18:15;lun;24.8;34.2;€;840;17:20;9:25;MAD;IST;MAD;IST;Turkish Airlines;1-08;1;BKK;21:30
1;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;9:55;lun;22.9;18.7;€;928;19:00;9:35;MAD;ZRH;MAD;ZRH;SWISS  - Thai Airways Intl, Swiss Global opera el vuel;1-08;1;BKK;1:05
2;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;20:15;lun;29;29.6;€;1018;8:40;6:50;MAD;CDG, BOM;MAD;DEL, AUH;Jet Airways  - Etihad Airways, Air France opera el vuel;1-08;2;BKK;8:40
2;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;10:00;lun;29;28.8;€;1089;8:40;19:45;MAD;AUH, DEL;MAD;DEL, AUH;Jet Airways  - Etihad Airways opera el vuel;1-08;2;BKK;8:40
2;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;20:15;lun;25.2;36.9;€;1096;16:25;14:10;MAD;CDG, BOM;MAD;DEL, AMS;Jet Airways  - KLM, Air France opera el vuel;1-08;2;BKK;20:10
1;mié;BKK;2;2-07;23-09-2017-15h-01m-19s;https://www.kayak.es/flights/BKK-MAD/2018-07-04-flexible/2018-08-02-flexible;9:55;lun;18.8;18.7;€;1282;14:50;9:35;MAD;ZRH;MAD;ZRH;SWISS  - Thai Airways Intl, Swiss Global opera el vuel;1-08;1;BKK;1:05
