price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
122;1;23-09-2017-14h-05m-11s;vie;Air Europa;2.5;0;29-12;10:10;€;;7:40;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
123;1;23-09-2017-14h-05m-11s;lun;Alitalia;2.5;0;1-01;13:55;€;;11:25;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
128;1;23-09-2017-14h-05m-11s;lun;Air Europa;2.5;0;1-01;18:40;€;;16:10;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
129;1;23-09-2017-14h-05m-11s;lun;Air France;16.6;1;1-01;23:15;€;CDG;6:40;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
130;1;23-09-2017-14h-05m-11s;lun;Ryanair;2.5;0;1-01;20:35;€;;18:05;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;CIA
134;1;23-09-2017-14h-05m-11s;lun;Air Europa;2.5;0;1-01;10:10;€;;7:40;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
134;1;23-09-2017-14h-05m-11s;lun;Air Europa;2.5;0;1-01;9:30;€;;7:00;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
134;1;23-09-2017-14h-05m-11s;lun;Air Europa;2.5;0;1-01;17:25;€;;14:55;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
134;1;23-09-2017-14h-05m-11s;jue;Air Europa;2.5;0;4-01;9:30;€;;7:00;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
134;1;23-09-2017-14h-05m-11s;vie;Air Europa;2.5;0;29-12;18:40;€;;16:10;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
134;1;23-09-2017-14h-05m-11s;mié;Air Europa;2.5;0;3-01;9:30;€;;7:00;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
144;1;23-09-2017-14h-05m-11s;dom;Norwegian;12.8;1;31-12;22:45;€;GOT;10:00;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
144;1;23-09-2017-14h-05m-11s;jue;Norwegian;12.8;1;4-01;22:45;€;GOT;10:00;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;dom;Air Europa  - Alitalia opera el vuel;2.4;0;31-12;20:20;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;sáb;Air Europa  - Alitalia opera el vuel;2.4;0;30-12;20:20;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;sáb;Air Europa  - Alitalia opera el vuel;2.4;0;30-12;8:35;€;;6:10;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;vie;Air Europa  - Alitalia opera el vuel;2.4;0;29-12;20:20;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;vie;Air Europa  - Alitalia opera el vuel;2.4;0;29-12;8:35;€;;6:10;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;mié;Air Europa  - Alitalia opera el vuel;2.4;0;3-01;8:35;€;;6:10;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;lun;Air Europa  - Alitalia opera el vuel;2.5;0;1-01;13:55;€;;11:25;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
150;1;23-09-2017-14h-05m-11s;dom;Air Europa  - Alitalia opera el vuel;2.5;0;31-12;13:55;€;;11:25;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
152;1;23-09-2017-14h-05m-11s;sáb;Air Europa;2.5;0;30-12;18:40;€;;16:10;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
152;1;23-09-2017-14h-05m-11s;jue;Air Europa;2.5;0;4-01;18:40;€;;16:10;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
152;1;23-09-2017-14h-05m-11s;vie;Air Europa;2.5;0;29-12;17:25;€;;14:55;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
155;1;23-09-2017-14h-05m-11s;sáb;Czech Airlines;17.6;1;30-12;8:55;€;PRG;15:20;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
155;1;23-09-2017-14h-05m-11s;dom;Czech Airlines;19.6;1;31-12;10:55;€;PRG;15:20;MAD;https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;FCO
