link;download_date;price;currency;airlines;number_destinations;duration_0;stops_0;number_stops_0;date_0;depart_time_0;arrival_time_0;depart_airport_0;arrival_airport_0;day_week_0
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;22;€;Ryanair;1;2.6;;0;5-12;9:25;12:00;CIA;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;22;€;Ryanair;1;2.6;;0;5-12;20:50;23:25;CIA;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;22;€;Ryanair;1;2.6;;0;5-12;16:35;19:10;CIA;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;22;€;Ryanair;1;2.6;;0;1-12;20:50;23:25;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;22;€;Ryanair;1;2.6;;0;2-12;9:25;12:00;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;24;€;Ryanair;1;2.6;;0;4-12;16:35;19:10;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;24;€;Ryanair;1;2.6;;0;1-12;16:35;19:10;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;24;€;Ryanair;1;2.6;;0;4-12;21:00;23:35;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;24;€;Ryanair;1;2.6;;0;1-12;9:25;12:00;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;24;€;Ryanair;1;2.6;;0;4-12;9:25;12:00;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;28;€;Ryanair;1;2.6;;0;2-12;20:50;23:25;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;28;€;Ryanair;1;2.6;;0;3-12;9:25;12:00;CIA;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;28;€;Ryanair;1;2.6;;0;2-12;16:35;19:10;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;30;€;Ryanair;1;16.5;MRS;1;6-12;7:30;23:59;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;33;€;Vueling;1;2.6;;0;4-12;19:45;22:20;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;38;€;Ryanair;1;2.6;;0;6-12;9:25;12:00;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;44;€;Wizz Air / Ryanair;1;11.1;SOF;1;1-12;8:40;19:45;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;45;€;Ryanair;1;2.6;;0;6-12;20:50;23:25;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;47;€;Ryanair;1;9.3;OPO;1;6-12;13:25;22:45;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;47;€;Ryanair;1;10.2;MRS;1;4-12;7:30;17:45;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;50;€;Wizz Air / Ryanair;1;11.1;SOF;1;4-12;8:40;19:45;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;51;€;Vueling;1;2.6;;0;1-12;19:45;22:20;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;57;€;Vueling;1;2.6;;0;6-12;19:45;22:20;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;57;€;Ryanair;1;10.8;CTA;1;3-12;9:00;19:45;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;58;€;Ryanair;1;7.4;STN;1;2-12;11:10;18:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;58;€;Ryanair;1;7.4;STN;1;5-12;11:10;18:35;CIA;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;60;€;Ryanair;1;2.6;;0;3-12;16:35;19:10;CIA;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;60;€;Ryanair;1;2.6;;0;6-12;16:35;19:10;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;60;€;Ryanair;1;9.7;CTA;1;3-12;10:05;19:45;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;61;€;Ryanair;1;7.4;STN;1;1-12;11:10;18:35;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;65;€;Ryanair;1;7.4;STN;1;4-12;11:10;18:35;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;69;€;Vueling;1;2.6;;0;2-12;8:10;10:45;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;69;€;TAP AIR PORTUGAL;1;6.1;LIS;1;4-12;11:45;17:50;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;70;€;Ryanair;1;10.2;MAN;1;7-12;10:45;20:55;CIA;MAD;jue
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;70;€;Ryanair;1;10.3;MAN;1;6-12;10:35;20:55;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;71;€;Ryanair;1;8.2;STN;1;4-12;10:20;18:35;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;72;€;Ryanair;1;2.6;;0;7-12;9:25;12:00;CIA;MAD;jue
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;72;€;Ryanair;1;2.6;;0;3-12;20:50;23:25;CIA;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;74;€;Alitalia;1;2.6;;0;4-12;14:30;17:05;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;74;€;Vueling / Ryanair;1;7.9;PMO;1;3-12;15:45;23:40;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;74;€;Ryanair / TAP AIR PORTUGAL;1;9;OPO;1;6-12;13:25;22:25;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;75;€;Ryanair;1;11.2;MAN;1;4-12;9:45;20:55;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;76;€;Ryanair / Vueling;1;8.5;BCN;1;3-12;9:05;17:35;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;76;€;Ryanair;1;9.5;STN;1;4-12;14:05;23:35;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;Alitalia;1;2.6;;0;4-12;8:00;10:35;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;Alitalia;1;2.7;;0;4-12;21:15;23:55;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;Brussels Airlines;1;5.6;BRU;1;4-12;17:40;23:15;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;TAP AIR PORTUGAL;1;6.1;LIS;1;3-12;11:45;17:50;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;TAP AIR PORTUGAL;1;6.1;LIS;1;2-12;14:15;20:20;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;TAP AIR PORTUGAL;1;6.1;LIS;1;2-12;11:45;17:50;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;TAP AIR PORTUGAL;1;6.1;LIS;1;5-12;11:45;17:50;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;Brussels Airlines;1;6.2;BRU;1;4-12;10:45;16:55;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;TAP AIR PORTUGAL;1;8.6;LIS;1;2-12;11:45;20:20;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;77;€;Brussels Airlines;1;10.3;BRU;1;4-12;6:35;16:55;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;79;€;TAP AIR PORTUGAL;1;8.8;LIS;1;4-12;14:15;23:00;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;79;€;TAP AIR PORTUGAL;1;11.2;LIS;1;4-12;11:45;23:00;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;80;€;Air Europa;1;2.7;;0;4-12;18:25;21:05;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;80;€;Ryanair / Vueling;1;5.3;BCN;1;3-12;17:30;22:50;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;80;€;Ryanair / Vueling;1;6;BCN;1;4-12;12:20;18:20;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible;23-09-2017-12h-08min-49s;80;€;Blue Air / Ryanair;1;9.4;OTP;1;4-12;8:55;18:20;FCO;MAD;lun
