price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
40;1;23-09-2017-14h-05m-19s;mié;Ryanair;2.8;0;11-10;12:15;€;;9:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
41;1;23-09-2017-14h-05m-19s;mié;Ryanair / Vueling;18.1;1;11-10;0:45;€;IBZ;6:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
50;1;23-09-2017-14h-05m-19s;mar;Ryanair;26.1;1;10-10;11:35;€;CRL;9:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
56;1;23-09-2017-14h-05m-19s;mié;Ryanair;10.5;1;11-10;19:30;€;NUE;9:00;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
57;1;23-09-2017-14h-05m-19s;mié;Vueling;2.8;0;11-10;0:35;€;;21:50;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
57;1;23-09-2017-14h-05m-19s;jue;Ryanair;9.4;1;12-10;15:55;€;BVA;6:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
61;1;23-09-2017-14h-05m-19s;mar;Vueling / Ryanair;8.6;1;10-10;15:45;€;PMI;7:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
65;1;23-09-2017-14h-05m-19s;mar;Ryanair;2.8;0;10-10;12:15;€;;9:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
65;1;23-09-2017-14h-05m-19s;mié;Ryanair;2.8;0;11-10;19:10;€;;16:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
65;1;23-09-2017-14h-05m-19s;mié;Ryanair;16.3;2;11-10;8:45;€;MRS, OPO;16:25;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
70;1;23-09-2017-14h-05m-19s;jue;Ryanair;26.8;1;12-10;12:20;€;CRL;9:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
71;1;23-09-2017-14h-05m-19s;mié;TAP AIR PORTUGAL;25.8;1;11-10;22:10;€;LIS;20:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
72;1;23-09-2017-14h-05m-19s;mar;Ryanair;9.2;1;10-10;23:50;€;WRO;14:40;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
74;1;23-09-2017-14h-05m-19s;mié;Ryanair;13.2;2;11-10;23:35;€;CTA, MLA;10:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
74;1;23-09-2017-14h-05m-19s;mié;TAP AIR PORTUGAL;27.5;1;11-10;23:50;€;LIS;20:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
76;1;23-09-2017-14h-05m-19s;mar;Ryanair;9.4;1;10-10;15:55;€;BVA;6:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
76;1;23-09-2017-14h-05m-19s;mar;TAP AIR PORTUGAL;17.6;1;10-10;23:50;€;LIS;6:15;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
77;1;23-09-2017-14h-05m-19s;jue;TAP AIR PORTUGAL;12.8;1;12-10;9:10;€;LIS;20:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
