price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
22;1;23-09-2017-14h-04m-09s;jue;Ryanair;2.6;0;14-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
22;1;23-09-2017-14h-04m-09s;jue;Ryanair;2.6;0;14-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
22;1;23-09-2017-14h-04m-09s;mié;Ryanair;2.6;0;13-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
22;1;23-09-2017-14h-04m-09s;mar;Ryanair;2.6;0;12-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
22;1;23-09-2017-14h-04m-09s;mié;Ryanair;2.6;0;13-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
24;1;23-09-2017-14h-04m-09s;jue;Ryanair;2.6;0;14-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
24;1;23-09-2017-14h-04m-09s;mar;Ryanair;2.6;0;12-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
38;1;23-09-2017-14h-04m-09s;mar;Ryanair;2.6;0;12-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
45;1;23-09-2017-14h-04m-09s;mié;Ryanair;2.6;0;13-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
60;1;23-09-2017-14h-04m-09s;lun;Ryanair;2.6;0;11-12;23:35;€;;21:00;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
60;1;23-09-2017-14h-04m-09s;lun;Ryanair;2.6;0;11-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
60;1;23-09-2017-14h-04m-09s;lun;Wizz Air / Ryanair;11.1;1;11-12;19:45;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
61;1;23-09-2017-14h-04m-09s;lun;Wizz Air;12;1;11-12;20:40;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
65;1;23-09-2017-14h-04m-09s;lun;Ryanair;13.5;1;11-12;9:30;€;BRU;20:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
72;1;23-09-2017-14h-04m-09s;lun;Ryanair;2.6;0;11-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
81;1;23-09-2017-14h-04m-09s;mié;Air France;10.2;1;13-12;16:35;€;CDG;6:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
81;1;23-09-2017-14h-04m-09s;mar;Air France;10.2;1;12-12;16:35;€;CDG;6:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible;MAD
