link;download_date;price;currency;airlines;number_destinations;duration_0;stops_0;number_stops_0;date_0;depart_time_0;arrival_time_0;depart_airport_0;arrival_airport_0;day_week_0
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;75;€;TAP AIR PORTUGAL;1;5.1;LIS;1;4-01;18:35;23:40;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;76;€;TAP AIR PORTUGAL;1;5.8;LIS;1;31-12;7:35;13:25;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;78;€;Brussels Airlines;1;9.9;BRU;1;4-01;12:40;22:35;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;86;€;Iberia;1;2.5;;0;30-12;19:40;22:10;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;86;€;Iberia;1;2.5;;0;31-12;12:05;14:35;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;87;€;Vueling;1;2.4;;0;29-12;16:35;19:00;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;87;€;Vueling;1;2.4;;0;29-12;6:50;9:15;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;87;€;Vueling;1;2.4;;0;30-12;7:00;9:25;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;87;€;Ryanair;1;2.5;;0;30-12;13:40;16:10;MAD;CIA;sáb
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;90;€;Brussels Airlines;1;9.9;BRU;1;1-01;12:40;22:35;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;90;€;Brussels Airlines;1;9.9;BRU;1;3-01;12:40;22:35;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;91;€;TAP AIR PORTUGAL;1;5.8;LIS;1;3-01;7:35;13:25;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;91;€;"TAP AIR PORTUGAL
 - Portugalia opera el vuel";1;7;LIS;1;4-01;16:40;23:40;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;92;€;TAP AIR PORTUGAL;1;5.1;LIS;1;29-12;18:35;23:40;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;92;€;TAP AIR PORTUGAL;1;5.8;LIS;1;29-12;7:35;13:25;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;92;€;TAP AIR PORTUGAL;1;7;LIS;1;29-12;16:40;23:40;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;94;€;Ryanair / easyJet;1;6.4;TLS;1;4-01;6:20;12:45;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;98;€;Air Europa;1;2.5;;0;2-01;7:00;9:30;MAD;FCO;mar
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;98;€;Iberia;1;2.5;;0;31-12;15:55;18:25;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;98;€;Iberia;1;2.5;;0;31-12;8:45;11:15;MAD;FCO;dom
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;98;€;Iberia;1;2.5;;0;29-12;8:45;11:15;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;98;€;Iberia;1;2.5;;0;29-12;19:40;22:10;MAD;FCO;vie
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;100;€;Vueling;1;2.4;;0;1-01;12:25;14:50;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;102;€;Ryanair / easyJet;1;6.4;TLS;1;3-01;6:20;12:45;MAD;FCO;mié
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;102;€;Iberia / Ryanair;1;8.5;BOD;1;31-12;7:25;15:55;MAD;CIA;dom
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;104;€;Ryanair;1;2.5;;0;1-01;18:05;20:35;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;104;€;Ryanair;1;2.5;;0;2-01;17:55;20:25;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;104;€;Ryanair;1;2.5;;0;2-01;6:30;9:00;MAD;CIA;mar
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;106;€;Ryanair;1;7.9;EIN;1;1-01;9:55;17:50;MAD;CIA;lun
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;111;€;Vueling;1;2.4;;0;4-01;16:30;18:55;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;113;€;TAP AIR PORTUGAL;1;5.8;LIS;1;4-01;7:35;13:25;MAD;FCO;jue
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;114;€;Alitalia;1;2.5;;0;1-01;11:25;13:55;MAD;FCO;lun
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;116;€;Iberia;1;2.5;;0;30-12;12:05;14:35;MAD;FCO;sáb
https://www.kayak.es/flights/MAD-ROM/2018-01-01-flexible;23-09-2017-12h-07min-08s;116;€;Iberia;1;2.5;;0;30-12;15:55;18:25;MAD;FCO;sáb
