number_stops_0;day_week_1;depart_airport_0;number_destinations;date_0;download_date;link;depart_time_1;day_week_0;duration_0;duration_1;currency;price;arrival_time_0;arrival_time_1;arrival_airport_0;stops_1;depart_airport_1;stops_0;airlines;date_1;number_stops_1;arrival_airport_1;depart_time_0
1;mié;BKK;2;11-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;9:55;lun;25.2;18.7;€;827;9:15;9:35;MAD;ZRH;MAD;ZRH;SWISS  - Swiss Global opera el vuel;1-08;1;BKK;13:05
1;mié;BKK;2;11-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;9:55;lun;18.8;18.7;€;928;14:50;9:35;MAD;ZRH;MAD;ZRH;SWISS  - Thai Airways Intl, Swiss Global opera el vuel;1-08;1;BKK;1:05
1;lun;BKK;2;8-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;13:35;vie;16.1;15.1;€;1179;22:45;9:40;MAD;LHR;MAD;LHR;British Airways  - Iberia opera el vuel;30-07;1;BKK;11:40
1;mié;BKK;2;11-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;9:55;lun;25.2;14.6;€;1510;9:15;5:30;MAD;ZRH;MAD;ZRH;SWISS  - Swiss Global, Thai Airways Intl opera el vuel;1-08;1;BKK;13:05
1;mar;BKK;2;12-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;6:20;mar;21.2;18.2;€;1672;16:40;5:35;MAD;BRU;MAD;BRU;Brussels Airlines  - Thai Airways opera el vuel;31-07;1;BKK;0:30
1;mar;BKK;2;12-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;6:20;mar;24.9;18.2;€;1748;20:25;5:35;MAD;BRU;MAD;BRU;Brussels Airlines  - Thai Airways opera el vuel;31-07;1;BKK;0:30
2;lun;BKK;2;8-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;8:25;vie;27.2;20.2;€;1905;9:55;9:40;MAD;LHR;MAD;LHR, DUB;British Airways  - Aer Lingus, Iberia opera el vuel;30-07;1;BKK;11:40
2;mar;BKK;2;12-06;23-09-2017-14h-58m-21s;https://www.kayak.es/flights/BKK-MAD/2018-06-11-flexible/2018-08-01-flexible;6:20;mar;36.4;18.2;€;4175;7:55;5:35;MAD;BRU;MAD;BRU, YYZ;Brussels Airlines  - Thai Airways, Air Canada opera el vuel;31-07;1;BKK;0:30
