price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
40;1;23-09-2017-14h-03m-46s;dom;Ryanair;2.5;0;8-10;9:05;€;;6:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;CIA
40;1;23-09-2017-14h-03m-46s;vie;Ryanair;2.5;0;13-10;23:05;€;;20:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;CIA
40;1;23-09-2017-14h-03m-46s;sáb;Ryanair;2.5;0;14-10;23:05;€;;20:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;CIA
48;1;23-09-2017-14h-03m-46s;jue;Ryanair;2.5;0;12-10;23:05;€;;20:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;CIA
48;1;23-09-2017-14h-03m-46s;vie;Ryanair;2.5;0;13-10;16:00;€;;13:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;CIA
48;1;23-09-2017-14h-03m-46s;sáb;Ryanair;2.5;0;14-10;16:00;€;;13:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;CIA
60;1;23-09-2017-14h-03m-46s;lun;TAP AIR PORTUGAL  - Portugalia opera el vuel;8.1;1;9-10;23:30;€;LIS;15:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
60;1;23-09-2017-14h-03m-46s;dom;TAP AIR PORTUGAL;11.8;1;8-10;10:40;€;LIS;22:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;vie;TAP AIR PORTUGAL;7.1;1;13-10;19:30;€;LIS;12:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;vie;TAP AIR PORTUGAL;9.1;1;13-10;0:30;€;LIS;15:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;vie;TAP AIR PORTUGAL;9.6;1;13-10;19:30;€;LIS;9:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;vie;TAP AIR PORTUGAL;12;1;13-10;19:30;€;LIS;7:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;vie;TAP AIR PORTUGAL;12.1;1;13-10;0:30;€;LIS;12:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;jue;TAP AIR PORTUGAL;14;1;12-10;12:50;€;LIS;22:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;sáb;TAP AIR PORTUGAL;14.4;1;14-10;10:40;€;LIS;20:15;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;jue;TAP AIR PORTUGAL;14.4;1;12-10;10:40;€;LIS;20:15;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;vie;TAP AIR PORTUGAL;14.6;1;13-10;0:30;€;LIS;9:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;sáb;TAP AIR PORTUGAL;15.8;1;14-10;10:40;€;LIS;18:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;vie;TAP AIR PORTUGAL;17;1;13-10;0:30;€;LIS;7:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
63;1;23-09-2017-14h-03m-46s;jue;TAP AIR PORTUGAL;20.7;1;12-10;19:30;€;LIS;22:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
64;1;23-09-2017-14h-03m-46s;dom;TAP AIR PORTUGAL;24.7;1;8-10;23:30;€;LIS;22:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-10-11-flexible;FCO
