price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
42;1;23-09-2017-14h-03m-54s;jue;Ryanair;2.5;0;28-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;CIA
42;1;23-09-2017-14h-03m-54s;jue;Ryanair;2.5;0;28-12;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;CIA
50;1;23-09-2017-14h-03m-54s;jue;Ryanair;2.5;0;28-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;CIA
50;1;23-09-2017-14h-03m-54s;mié;Ryanair;2.5;0;27-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;CIA
54;1;23-09-2017-14h-03m-54s;lun;TAP AIR PORTUGAL;5.1;1;25-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
54;1;23-09-2017-14h-03m-54s;lun;TAP AIR PORTUGAL;7;1;25-12;23:40;€;LIS;16:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
54;1;23-09-2017-14h-03m-54s;lun;TAP AIR PORTUGAL;11.4;1;25-12;23:40;€;LIS;12:15;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
54;1;23-09-2017-14h-03m-54s;lun;TAP AIR PORTUGAL  - Portugalia opera el vuel;13.6;1;25-12;23:40;€;LIS;10:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
54;1;23-09-2017-14h-03m-54s;lun;TAP AIR PORTUGAL;16.3;1;25-12;10:55;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
56;1;23-09-2017-14h-03m-54s;lun;TAP AIR PORTUGAL;26.6;1;25-12;23:40;€;LIS;21:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
60;1;23-09-2017-14h-03m-54s;vie;Ryanair;2.5;0;22-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;CIA
60;1;23-09-2017-14h-03m-54s;mié;Ryanair;2.5;0;27-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;CIA
63;1;23-09-2017-14h-03m-54s;jue;TAP AIR PORTUGAL;5.1;1;28-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
63;1;23-09-2017-14h-03m-54s;mar;TAP AIR PORTUGAL;5.1;1;26-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
63;1;23-09-2017-14h-03m-54s;sáb;TAP AIR PORTUGAL;5.8;1;23-12;13:25;€;LIS;7:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible;FCO
