price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
10;1;23-09-2017-14h-05m-26s;mié;Ryanair;2.6;0;29-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
10;1;23-09-2017-14h-05m-26s;mié;Ryanair;2.6;0;29-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
22;1;23-09-2017-14h-05m-26s;sáb;Ryanair;2.6;0;2-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
22;1;23-09-2017-14h-05m-26s;vie;Ryanair;2.6;0;1-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
22;1;23-09-2017-14h-05m-26s;mar;Ryanair;2.6;0;5-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
22;1;23-09-2017-14h-05m-26s;mar;Ryanair;2.6;0;5-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
22;1;23-09-2017-14h-05m-26s;mar;Ryanair;2.6;0;5-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;vie;Ryanair;2.6;0;1-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;vie;Ryanair;2.6;0;1-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;lun;Ryanair;2.6;0;4-12;23:35;€;;21:00;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;lun;Ryanair;2.6;0;4-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;lun;Ryanair;2.6;0;4-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;jue;Ryanair;2.6;0;30-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;jue;Ryanair;2.6;0;30-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;mié;Ryanair;2.6;0;29-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
24;1;23-09-2017-14h-05m-26s;jue;Ryanair;2.6;0;30-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
28;1;23-09-2017-14h-05m-26s;sáb;Ryanair;2.6;0;2-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
28;1;23-09-2017-14h-05m-26s;sáb;Ryanair;2.6;0;2-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
28;1;23-09-2017-14h-05m-26s;dom;Ryanair;2.6;0;3-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
31;1;23-09-2017-14h-05m-26s;mié;Ryanair;7.4;1;29-11;18:35;€;STN;11:10;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
32;1;23-09-2017-14h-05m-26s;lun;Vueling;2.6;0;4-12;22:20;€;;19:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
41;1;23-09-2017-14h-05m-26s;mié;Wizz Air;12;1;29-11;20:40;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
44;1;23-09-2017-14h-05m-26s;mié;Ryanair;11.3;2;29-11;20:25;€;BCN, BGY;9:05;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;MAD
