price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
10;1;23-09-2017-14h-08m-06s;mar;Ryanair;2.6;0;28-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
10;1;23-09-2017-14h-08m-06s;mar;Ryanair;2.6;0;28-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
17;1;23-09-2017-14h-08m-06s;lun;Ryanair;2.6;0;27-11;23:35;€;;21:00;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
24;1;23-09-2017-14h-08m-06s;mar;Ryanair;2.6;0;28-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
24;1;23-09-2017-14h-08m-06s;mié;Ryanair;2.6;0;22-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
28;1;23-09-2017-14h-08m-06s;vie;Ryanair;2.6;0;24-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
28;1;23-09-2017-14h-08m-06s;jue;Ryanair;2.6;0;23-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
28;1;23-09-2017-14h-08m-06s;sáb;Ryanair;2.6;0;25-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
28;1;23-09-2017-14h-08m-06s;lun;Ryanair;2.6;0;27-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
30;1;23-09-2017-14h-08m-06s;lun;Ryanair;10.2;1;27-11;17:45;€;MRS;7:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
30;1;23-09-2017-14h-08m-06s;mié;Ryanair;15.3;1;22-11;21:50;€;BVA;6:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
31;1;23-09-2017-14h-08m-06s;mié;Ryanair;7.4;1;22-11;18:35;€;STN;11:10;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
31;1;23-09-2017-14h-08m-06s;mié;Ryanair;9.5;1;22-11;23:35;€;STN;14:05;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
31;1;23-09-2017-14h-08m-06s;mar;Ryanair;16.8;1;28-11;10:15;€;STN;17:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
34;1;23-09-2017-14h-08m-06s;vie;Ryanair;2.6;0;24-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
34;1;23-09-2017-14h-08m-06s;jue;Ryanair;2.6;0;23-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
34;1;23-09-2017-14h-08m-06s;lun;Ryanair;2.6;0;27-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
38;1;23-09-2017-14h-08m-06s;lun;Wizz Air / Ryanair;10.6;1;27-11;18:20;€;OTP;7:45;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
38;1;23-09-2017-14h-08m-06s;jue;Wizz Air / Ryanair;15.1;1;23-11;22:50;€;OTP;7:45;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
40;1;23-09-2017-14h-08m-06s;vie;Ryanair;2.6;0;24-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
40;1;23-09-2017-14h-08m-06s;jue;Ryanair;2.6;0;23-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
40;1;23-09-2017-14h-08m-06s;sáb;Ryanair;2.6;0;25-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
40;1;23-09-2017-14h-08m-06s;sáb;Ryanair;2.6;0;25-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
40;1;23-09-2017-14h-08m-06s;dom;Ryanair;2.6;0;26-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
40;1;23-09-2017-14h-08m-06s;dom;Ryanair;2.6;0;26-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible;MAD
