price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
31;1;23-09-2017-14h-04m-32s;sáb;Ryanair;2.6;0;4-11;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
43;1;23-09-2017-14h-04m-32s;sáb;Ryanair;2.6;0;4-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
67;1;23-09-2017-14h-04m-32s;mié;Ryanair;2.6;0;1-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
68;1;23-09-2017-14h-04m-32s;sáb;Ryanair;2.6;0;4-11;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
69;1;23-09-2017-14h-04m-32s;mié;TAP AIR PORTUGAL;15.9;1;1-11;11:30;€;LIS;19:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
71;1;23-09-2017-14h-04m-32s;mié;Ryanair;2.6;0;1-11;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
71;1;23-09-2017-14h-04m-32s;mié;TAP AIR PORTUGAL  - Portugalia opera el vuel;20.3;1;1-11;15:55;€;LIS;19:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
72;1;23-09-2017-14h-04m-32s;mié;TAP AIR PORTUGAL;27.4;1;1-11;23:00;€;LIS;19:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
73;1;23-09-2017-14h-04m-32s;mié;TAP AIR PORTUGAL  - Portugalia opera el vuel;13.8;1;1-11;9:20;€;LIS;19:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
73;1;23-09-2017-14h-04m-32s;mié;TAP AIR PORTUGAL;22.2;1;1-11;17:50;€;LIS;19:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
74;1;23-09-2017-14h-04m-32s;mié;Alitalia;2.6;0;1-11;23:50;€;;21:15;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
82;1;23-09-2017-14h-04m-32s;mié;Ryanair;15.1;1;1-11;13:20;€;CTA;22:15;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
87;1;23-09-2017-14h-04m-32s;mié;Ryanair;19.3;1;1-11;13:20;€;CTA;18:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
97;1;23-09-2017-14h-04m-32s;vie;Blue Air;8.8;1;3-11;17:40;€;OTP;8:55;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
107;1;23-09-2017-14h-04m-32s;mar;Blue Air;8.8;1;31-10;17:40;€;OTP;8:55;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
107;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;9.7;1;30-10;20:25;€;BRU;10:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
107;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;12.5;1;30-10;23:15;€;BRU;10:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
107;1;23-09-2017-14h-04m-32s;mié;Ryanair;13.9;1;1-11;9:30;€;BRU;19:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
109;1;23-09-2017-14h-04m-32s;mié;TAP AIR PORTUGAL  - Portugalia opera el vuel;24.8;1;1-11;20:20;€;LIS;19:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
112;1;23-09-2017-14h-04m-32s;mié;Iberia;2.6;0;1-11;14:35;€;;12:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
117;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;19.4;1;30-10;16:55;€;BRU;21:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
117;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;22.9;1;30-10;20:25;€;BRU;21:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
117;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;25.8;1;30-10;23:15;€;BRU;21:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
119;1;23-09-2017-14h-04m-32s;jue;Blue Air;22.8;1;2-11;17:40;€;OTP;18:50;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
124;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;6.2;1;30-10;16:55;€;BRU;10:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
124;1;23-09-2017-14h-04m-32s;sáb;Blue Air;22.8;1;4-11;17:40;€;OTP;18:50;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
129;1;23-09-2017-14h-04m-32s;lun;Blue Air;22.8;1;30-10;17:40;€;OTP;18:50;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
135;1;23-09-2017-14h-04m-32s;mar;Brussels Airlines;25.8;1;31-10;23:15;€;BRU;21:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
138;1;23-09-2017-14h-04m-32s;sáb;KLM  - Air Europa opera el vuel;7.4;1;4-11;13:35;€;AMS;6:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
140;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;5.6;1;30-10;23:15;€;BRU;17:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
140;1;23-09-2017-14h-04m-32s;mar;Brussels Airlines;6.2;1;31-10;16:55;€;BRU;10:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
140;1;23-09-2017-14h-04m-32s;mar;Brussels Airlines;9.7;1;31-10;20:25;€;BRU;10:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
140;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;13.8;1;30-10;20:25;€;BRU;6:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
140;1;23-09-2017-14h-04m-32s;lun;Brussels Airlines;16.7;1;30-10;23:15;€;BRU;6:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
141;1;23-09-2017-14h-04m-32s;jue;Brussels Airlines;13.8;1;2-11;20:25;€;BRU;6:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
141;1;23-09-2017-14h-04m-32s;jue;Brussels Airlines;16.7;1;2-11;23:15;€;BRU;6:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-11-01-flexible;MAD
