price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
33;1;23-09-2017-14h-05m-59s;lun;Vueling;2.6;0;18-12;22:20;€;;19:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
35;1;23-09-2017-14h-05m-59s;lun;Ryanair;2.6;0;18-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
35;1;23-09-2017-14h-05m-59s;lun;Ryanair;2.6;0;18-12;23:35;€;;21:00;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
35;1;23-09-2017-14h-05m-59s;jue;Ryanair;2.6;0;21-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
35;1;23-09-2017-14h-05m-59s;jue;Ryanair;2.6;0;21-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
38;1;23-09-2017-14h-05m-59s;lun;Ryanair;10.2;1;18-12;17:45;€;MRS;7:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
42;1;23-09-2017-14h-05m-59s;jue;Ryanair;2.6;0;21-12;12:00;€;;9:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
45;1;23-09-2017-14h-05m-59s;dom;Ryanair;2.6;0;17-12;19:10;€;;16:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
45;1;23-09-2017-14h-05m-59s;vie;Vueling;2.6;0;15-12;22:20;€;;19:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
47;1;23-09-2017-14h-05m-59s;dom;Wizz Air;12;1;17-12;20:40;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
50;1;23-09-2017-14h-05m-59s;lun;Wizz Air;12;1;18-12;20:40;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
52;1;23-09-2017-14h-05m-59s;vie;Wizz Air / Ryanair;11.1;1;15-12;19:45;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
60;1;23-09-2017-14h-05m-59s;dom;Ryanair;2.6;0;17-12;23:25;€;;20:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
60;1;23-09-2017-14h-05m-59s;vie;Ryanair;13.2;1;15-12;9:30;€;BRU;20:15;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
66;1;23-09-2017-14h-05m-59s;mar;Ryanair;9.1;1;19-12;19:00;€;EIN;9:55;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
67;1;23-09-2017-14h-05m-59s;dom;Ryanair;22.5;2;17-12;17:30;€;BCN, PMI;19:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
68;1;23-09-2017-14h-05m-59s;lun;Ryanair;13.5;1;18-12;9:30;€;BRU;20:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
69;1;23-09-2017-14h-05m-59s;lun;TAP AIR PORTUGAL;6.1;1;18-12;17:50;€;LIS;11:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
69;1;23-09-2017-14h-05m-59s;lun;Ryanair;9.4;2;18-12;17:30;€;BCN, PMI;8:05;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
69;1;23-09-2017-14h-05m-59s;sáb;Ryanair / Norwegian;14.4;2;16-12;7:55;€;BCN, PMI;17:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
69;1;23-09-2017-14h-05m-59s;mar;Wizz Air;21.9;1;19-12;19:55;€;BUD;22:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
71;1;23-09-2017-14h-05m-59s;vie;Ryanair;17.8;2;15-12;15:00;€;SXF, KRK;21:10;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
71;1;23-09-2017-14h-05m-59s;vie;Wizz Air;22.5;1;15-12;20:25;€;OTP;21:55;CIA;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
73;1;23-09-2017-14h-05m-59s;sáb;Alitalia / Ryanair;27.2;1;16-12;18:05;€;MRS;14:55;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
74;1;23-09-2017-14h-05m-59s;lun;Alitalia;2.6;0;18-12;23:50;€;;21:15;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
74;1;23-09-2017-14h-05m-59s;mar;Ryanair;17.6;2;19-12;8:05;€;BCN, PMI;14:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
74;1;23-09-2017-14h-05m-59s;mié;Ryanair;20.1;1;20-12;13:05;€;BRI;17:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
74;1;23-09-2017-14h-05m-59s;sáb;Ryanair;20.8;2;16-12;17:20;€;BCN, PMI;20:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
75;1;23-09-2017-14h-05m-59s;mar;Ryanair;13.8;1;19-12;9:30;€;BRU;19:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
75;1;23-09-2017-14h-05m-59s;mar;Ryanair / Norwegian;17.4;2;19-12;7:55;€;BCN, PMI;14:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
76;1;23-09-2017-14h-05m-59s;lun;Ryanair / Vueling;5.2;1;18-12;17:35;€;BCN;12:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
76;1;23-09-2017-14h-05m-59s;mar;Ryanair / Vueling;5.8;1;19-12;20:20;€;BCN;14:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
76;1;23-09-2017-14h-05m-59s;mar;Ryanair / Vueling;6.2;1;19-12;15:20;€;BCN;9:05;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;lun;Alitalia;2.6;0;18-12;17:05;€;;14:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;lun;Alitalia;2.6;0;18-12;10:35;€;;8:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;lun;Brussels Airlines;5.6;1;18-12;23:15;€;BRU;17:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;lun;Brussels Airlines;6.2;1;18-12;16:55;€;BRU;10:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;dom;Ryanair;9.7;1;17-12;19:45;€;CTA;10:05;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;lun;Brussels Airlines;10.3;1;18-12;16:55;€;BRU;6:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;mié;Wizz Air;12;1;20-12;20:40;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;lun;Brussels Airlines;12.5;1;18-12;23:15;€;BRU;10:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
77;1;23-09-2017-14h-05m-59s;lun;Brussels Airlines;16.7;1;18-12;23:15;€;BRU;6:35;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
79;1;23-09-2017-14h-05m-59s;dom;Ryanair / Iberia;7.8;1;17-12;15:15;€;AGP;7:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
79;1;23-09-2017-14h-05m-59s;lun;TAP AIR PORTUGAL;11.2;1;18-12;23:00;€;LIS;11:45;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
79;1;23-09-2017-14h-05m-59s;sáb;Ryanair / Vueling;15.3;1;16-12;8:50;€;BCN;17:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
80;1;23-09-2017-14h-05m-59s;lun;Wizz Air / Ryanair;11.1;1;18-12;19:45;€;SOF;8:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible;MAD
