number_stops_0;day_week_1;depart_airport_0;number_destinations;date_0;download_date;link;depart_time_1;day_week_0;duration_0;duration_1;currency;price;arrival_time_0;arrival_time_1;arrival_airport_0;stops_1;depart_airport_1;stops_0;airlines;date_1;number_stops_1;arrival_airport_1;depart_time_0
1;jue;BKK;2;18-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;9:55;mié;25.2;18.7;€;827;9:15;9:35;MAD;ZRH;MAD;ZRH;SWISS  - Swiss Global opera el vuel;26-07;1;BKK;13:05
1;jue;BKK;2;18-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;9:55;mié;18.8;18.7;€;928;14:50;9:35;MAD;ZRH;MAD;ZRH;SWISS  - Thai Airways Intl, Swiss Global opera el vuel;26-07;1;BKK;1:05
2;lun;BKK;2;16-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;6:30;lun;26.7;34.5;€;990;9:35;22:00;MAD;CDG, CAN;MAD;CAN, AMS;China Southern  - KLM, Air France opera el vuel;23-07;2;BKK;11:55
2;lun;BKK;2;16-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;6:30;lun;21.2;30.4;€;998;11:10;17:55;MAD;CDG, CAN;MAD;CAN, CDG;China Southern  - Air France opera el vuel;23-07;2;BKK;18:55
2;lun;BKK;2;16-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;20:15;lun;25.6;33.6;€;999;12:05;10:50;MAD;CDG, CAN;MAD;CAN, AMS;China Southern  - KLM, Air France opera el vuel;23-07;2;BKK;15:30
1;jue;BKK;2;18-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;9:55;mié;25.2;14.6;€;1206;9:15;5:30;MAD;ZRH;MAD;ZRH;SWISS  - Swiss Global, Thai Airways Intl opera el vuel;26-07;1;BKK;13:05
1;lun;BKK;2;17-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;17:30;mar;27.8;31.1;€;1758;23:20;5:35;MAD;BRU;MAD;BRU;Brussels Airlines  - Thai Airways opera el vuel;23-07;1;BKK;0:30
1;lun;BKK;2;17-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;17:30;mar;21.2;31.1;€;1859;16:40;5:35;MAD;BRU;MAD;BRU;Brussels Airlines  - Thai Airways opera el vuel;23-07;1;BKK;0:30
2;lun;BKK;2;17-07;23-09-2017-14h-57m-58s;https://www.kayak.es/flights/BKK-MAD/2018-07-18-flexible/2018-07-26-flexible;12:40;mar;36.4;35.9;€;4185;7:55;5:35;MAD;BRU;MAD;BRU, YYZ;Brussels Airlines  - Thai Airways, Air Canada opera el vuel;23-07;1;BKK;0:30
