price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
22;1;23-09-2017-14h-08m-21s;sáb;Ryanair;2.5;0;16-12;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
22;1;23-09-2017-14h-08m-21s;mar;Ryanair;2.5;0;19-12;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
22;1;23-09-2017-14h-08m-21s;mar;Ryanair;2.5;0;19-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
22;1;23-09-2017-14h-08m-21s;mar;Ryanair;2.5;0;19-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
22;1;23-09-2017-14h-08m-21s;mié;Ryanair;2.5;0;20-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
22;1;23-09-2017-14h-08m-21s;dom;Ryanair;2.5;0;17-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
24;1;23-09-2017-14h-08m-21s;dom;Ryanair;2.5;0;17-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
24;1;23-09-2017-14h-08m-21s;sáb;Ryanair;2.5;0;16-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
24;1;23-09-2017-14h-08m-21s;sáb;Ryanair;2.5;0;16-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
28;1;23-09-2017-14h-08m-21s;vie;Ryanair;2.5;0;15-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
28;1;23-09-2017-14h-08m-21s;vie;Ryanair;2.5;0;15-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
29;1;23-09-2017-14h-08m-21s;lun;Ryanair;2.5;0;18-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
35;1;23-09-2017-14h-08m-21s;mié;Ryanair;2.5;0;20-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
35;1;23-09-2017-14h-08m-21s;jue;Ryanair;2.5;0;21-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
35;1;23-09-2017-14h-08m-21s;lun;Ryanair;2.5;0;18-12;9:00;€;;6:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
35;1;23-09-2017-14h-08m-21s;mié;Ryanair;2.5;0;20-12;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
38;1;23-09-2017-14h-08m-21s;vie;Ryanair;2.5;0;15-12;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
42;1;23-09-2017-14h-08m-21s;lun;Ryanair;2.5;0;18-12;20:35;€;;18:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
45;1;23-09-2017-14h-08m-21s;dom;Ryanair;2.5;0;17-12;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
49;1;23-09-2017-14h-08m-21s;lun;Iberia;2.5;0;18-12;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;lun;Iberia;2.5;0;18-12;18:25;€;;15:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;lun;Iberia;2.5;0;18-12;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;mié;Iberia;2.5;0;20-12;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;sáb;Iberia;2.5;0;16-12;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;sáb;Iberia;2.5;0;16-12;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;sáb;Iberia;2.5;0;16-12;18:25;€;;15:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;sáb;Iberia;2.5;0;16-12;11:15;€;;8:45;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;mar;Iberia;2.5;0;19-12;11:15;€;;8:45;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;mar;Iberia;2.5;0;19-12;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;mar;Iberia;2.5;0;19-12;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;mar;Iberia;2.5;0;19-12;18:25;€;;15:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;dom;Iberia;2.5;0;17-12;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;dom;Iberia;2.5;0;17-12;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
49;1;23-09-2017-14h-08m-21s;vie;Iberia;2.5;0;15-12;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
50;1;23-09-2017-14h-08m-21s;lun;Vueling;2.4;0;18-12;19:00;€;;16:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
50;1;23-09-2017-14h-08m-21s;jue;Ryanair;2.5;0;21-12;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
50;1;23-09-2017-14h-08m-21s;jue;Ryanair;2.5;0;21-12;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;CIA
63;1;23-09-2017-14h-08m-21s;jue;TAP AIR PORTUGAL;5.1;1;21-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
63;1;23-09-2017-14h-08m-21s;dom;TAP AIR PORTUGAL;5.1;1;17-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
63;1;23-09-2017-14h-08m-21s;mar;TAP AIR PORTUGAL;5.1;1;19-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
63;1;23-09-2017-14h-08m-21s;mié;TAP AIR PORTUGAL;5.1;1;20-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
63;1;23-09-2017-14h-08m-21s;lun;TAP AIR PORTUGAL;5.1;1;18-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
63;1;23-09-2017-14h-08m-21s;vie;TAP AIR PORTUGAL;5.1;1;15-12;23:40;€;LIS;18:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
63;1;23-09-2017-14h-08m-21s;dom;TAP AIR PORTUGAL;5.8;1;17-12;13:25;€;LIS;7:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
63;1;23-09-2017-14h-08m-21s;sáb;TAP AIR PORTUGAL;5.8;1;16-12;13:25;€;LIS;7:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible;FCO
