link;download_date;price;currency;airlines;number_destinations;duration_0;stops_0;number_stops_0;date_0;depart_time_0;arrival_time_0;depart_airport_0;arrival_airport_0;day_week_0
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;65;€;Ryanair;1;2.8;;0;23-10;9:30;12:15;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;65;€;Ryanair;1;11.5;MLA;1;25-10;12:05;23:35;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;66;€;Ryanair;1;10.5;NUE;1;25-10;9:00;19:30;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;5.4;LIS;1;25-10;6:15;11:40;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;8;LIS;1;25-10;11:30;19:30;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;8.3;LIS;1;25-10;6:15;14:35;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;10.7;LIS;1;25-10;11:30;22:10;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;11.9;LIS;1;25-10;6:15;18:10;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;12.3;LIS;1;25-10;11:30;23:50;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;13.2;LIS;1;25-10;6:15;19:30;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;15.9;LIS;1;25-10;6:15;22:10;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;17.6;LIS;1;25-10;6:15;23:50;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;18.2;LIS;1;25-10;20:20;14:35;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;69;€;TAP AIR PORTUGAL;1;21.5;LIS;1;25-10;17:05;14:35;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;73;€;Ryanair;1;8.8;DUB;1;25-10;11:20;20:05;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;Alitalia;1;2.6;;0;25-10;21:15;23:50;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;Alitalia;1;2.6;;0;25-10;8:00;10:35;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;6.8;LIS;1;24-10;17:05;23:50;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL  - Portugalia opera el vuel;1;6.8;LIS;1;23-10;17:05;23:50;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;6.8;LIS;1;27-10;17:05;23:50;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;8;LIS;1;28-10;11:30;19:30;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;8.3;LIS;1;26-10;6:15;14:35;FCO;MAD;jue
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;10.7;LIS;1;23-10;11:30;22:10;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;12.3;LIS;1;24-10;11:30;23:50;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;12.3;LIS;1;28-10;11:30;23:50;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL  - Portugalia opera el vuel;1;12.3;LIS;1;23-10;11:30;23:50;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;12.3;LIS;1;27-10;11:30;23:50;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;12.8;LIS;1;27-10;20:20;9:10;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;16.1;LIS;1;27-10;17:05;9:10;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;17.6;LIS;1;24-10;6:15;23:50;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;17.6;LIS;1;27-10;6:15;23:50;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;77;€;TAP AIR PORTUGAL;1;21.7;LIS;1;27-10;11:30;9:10;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;78;€;Wizz Air / Ryanair;1;10.8;OTP;1;25-10;7:50;18:35;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;78;€;Ryanair;1;12.1;OTP;1;25-10;6:30;18:35;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;78;€;Ryanair;1;14.1;BRU;1;25-10;19:25;9:30;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;79;€;TAP AIR PORTUGAL;1;6.7;LIS;1;25-10;11:30;18:10;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;79;€;TAP AIR PORTUGAL;1;6.8;LIS;1;25-10;17:05;23:50;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;79;€;TAP AIR PORTUGAL;1;18.6;LIS;1;25-10;17:05;11:40;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;80;€;Ryanair;1;12.3;OPO;1;25-10;10:20;22:40;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;81;€;Ryanair;1;17;STN;1;25-10;6:30;23:30;CIA;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;84;€;Aegean Airlines;1;18.6;ATH;1;25-10;17:25;12:00;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;85;€;Brussels Airlines;1;5.2;BRU;1;25-10;6:35;11:50;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;85;€;Brussels Airlines;1;5.2;BRU;1;24-10;6:35;11:50;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;85;€;Brussels Airlines;1;6.5;BRU;1;25-10;10:10;16:40;FCO;MAD;mié
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;85;€;Brussels Airlines;1;6.5;BRU;1;24-10;10:10;16:40;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;85;€;Brussels Airlines;1;6.5;BRU;1;26-10;10:10;16:40;FCO;MAD;jue
https://www.kayak.es/flights/ROM-MAD/2017-10-25-flexible;23-09-2017-13h-56m-20s;85;€;Brussels Airlines;1;10.2;BRU;1;25-10;10:10;20:25;FCO;MAD;mié
